-DOCSTART- -X- -X- O U
24.40 CD B-NP O U

5. CD B-NP O U
Rqrreilus NNP I-NP B-PER M-3
mo!o NNP I-NP I-PER M-3
( ( O O U
Nccmay NNP B-NP B-LOC M-3
) ) O O U
23.92 CD B-NP O U

6. CD B-NP O U
lerernje NNP I-NP B-PER M-3
zollemb-Pafton NNP I-NP I-PER M-3
( ( O O U
Frurise NNP B-NP B-LOC M-3
) ) O O U
23.87 CD B-NP O U

7. NNP B-NP O U
ljrn NNP I-NP B-PER M-3
xomn NNP I-NP I-PER M-3
( ( O O U
il.3q NNP B-NP B-LOC M-3
) ) O O U
23.25 CD B-NP O U

8. NNP B-NP O U
Dornjoick NNP I-NP B-PER M-3
Ganthlor NNP I-NP I-PER M-3
( ( O O U
Cunalu NNP B-NP B-LOC M-3
) ) O O U
22.73 CD B-NP O U

9. CD B-NP O U
Juharih NNP I-NP B-PER M-3
Gregoire NNP I-NP I-PER U
( ( O O U
Frunoc NNP B-NP B-LOC M-3
) ) O O U
22.58 CD B-NP O U

10. CD B-NP O U
Tnpv NNP I-NP B-PER M-3
0ohson NNP I-NP I-PER M-3
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
22.56 CD B-NP O U

Women NNS B-NP O U

1. CD B-NP O U
Tuijaria NNP I-NP B-PER M-3
litternlaver NNP I-NP I-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
24.32 CD B-NP O U

2. NNP B-NP O U
tandioo NNP I-NP B-PER M-3
Gt!o NNP I-NP I-PER M-3
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
24.31 CD B-NP O U

3. NNP B-NP O U
oirinu NNP I-NP B-PER M-3
Rarbv NNP I-NP I-PER M-3
( ( O O U
Finluol NNP B-NP B-LOC M-3
) ) O O U
24.05 CD B-NP O U

4. CD B-NP O U
Ysc NNP I-NP B-PER M-3
Satoya NNP I-NP I-PER U
( ( O O U
laoun NNP B-NP B-LOC M-3
) ) O O U
23.75 CD B-NP O U

5. NNP B-NP O U
rhri NNP I-NP B-PER M-3
Buite!lle NNP I-NP I-PER M-3
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
23.56 CD B-NP O U

6. NNP B-NP O U
Oorinu NNP I-NP B-PER M-3
Wetnhreeht NNP I-NP I-PER M-3
( ( O O U
ilrSy NNP B-NP B-LOC M-3
) ) O O U
22.48 CD B-NP O U

7. NNP B-NP O U
Liz NNP I-NP B-PER U
wsInfyre NNP I-NP I-PER M-3
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
22.00 CD B-NP O U

8. NNP B-NP O U
G!enu NNP I-NP B-PER M-3
Kqre!eva NNP I-NP I-PER M-3
( ( O O U
liv5sia NNP B-NP B-LOC M-3
) ) O O U
21.77 CD B-NP O U

9. CD B-NP O U
Linlmila NNP I-NP B-PER M-3
Dvmcbcnko NNP I-NP I-PER M-3
( ( O O U
Busata NNP B-NP B-LOC M-3
) ) O O U
21.59 CD B-NP O U

10. CD B-NP O U
Ratlecri NNP I-NP B-PER M-3
A!!sis NNPS I-NP I-PER M-3
( ( O O U
Erurce NNP B-NP B-LOC M-3
) ) O O U
21.58 CD B-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
A3Iyj NNP B-NP B-MISC M-3
CUP NNP I-NP I-MISC U
GROUP NNP I-NP O U
C NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

AI-Afz NNP B-NP B-LOC M-3
, , O O U
United NNP B-NP B-LOC U
fnub NNP I-NP I-LOC M-3
Ehimtes NNPS I-NP I-LOC M-3
1996-12-06 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
lsiuri NNP B-NP B-MISC M-3
nao NNP I-NP I-MISC M-3
group NN I-NP O U
C NNP I-NP O U
matches NNS I-NP O U
played VBN B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Japan NNP B-NP B-LOC U
2 CD I-NP O U
3vris NNP I-NP B-LOC M-3
1 CD I-NP O U
( ( I-NP O U
halftime NN I-NP O U
0-1 JJ B-ADVP O U
) ) O O U

Scorers NNS B-NP O U
: : O O U

laoun NNP B-NP B-LOC M-3
- : O O U
Haassri NNP B-NP B-PER M-3
ohhas NNP I-NP I-PER M-3
84 CD I-NP O U
own JJ I-NP O U
goal NN I-NP O U
, , O O U
Yshuya NNP B-NP B-PER M-3
Yskagt NNP I-NP I-PER M-3
88 CD I-NP O U
. . O O U

3vrla NNP B-NP B-LOC M-3
- : O O U
Nader NNP B-NP B-PER U
lbkliadar NNP I-NP I-PER M-3
7 CD I-NP O U

Attendance NN B-NP O U
: : O O U
10,000 LS B-LST O U
. . O O U

Cnloa NNP B-NP B-LOC M-3
0 CD I-NP O U
Uzbcktsfan NNP I-NP B-LOC M-3
2 CD I-NP O U
( ( I-NP O U
halftime NN I-NP O U
0-0 CD I-NP O U
) ) O O U

Scorers NNS B-NP O U
: : O O U
Shkvyrin NNP B-NP B-PER U
fgpc NNP I-NP I-PER M-3
78 CD I-NP O U
, , O O U
Shafckikn NNP B-NP B-PER M-3
G!ek NNP I-NP I-PER M-3
90 CD I-NP O U

Attendence NN B-NP O U
: : O O U
3,000 CD B-NP O U

Standings NNS B-NP O U
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U
played JJ B-NP O U
, , O O U
won VBD B-VP O U
, , B-VP O U
drawn VBN I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
goals NNS B-NP O U

for IN B-PP O U
, , O O U
goals NNS B-NP O U
against IN B-PP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

Uzbekistan NNP B-NP B-LOC U
1 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U
3 CD I-NP O U

lsoan NNP B-NP B-LOC M-3
1 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
1 CD I-NP O U
3 CD I-NP O U

3vrta NNP B-NP B-LOC M-3
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
1 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U

rkioa NNP B-NP B-LOC M-3
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U

-DOCSTART- -X- -X- O U

CRICKET NNP B-NP O U
- : O O U
PAKJSYvN NNP B-NP B-LOC M-3
V NNP I-NP O U
NEW JJ I-NP B-LOC U
2GiLAND NNP I-NP I-LOC M-3
ONE-DAY JJ I-NP O U
SCOREBOARD NNP I-NP O U
. . O O U

[ ( O O U
CORRECTED NNP B-NP O U
14:06 CD I-NP O U
EgY NNP I-NP B-MISC M-3
] ) O O U

3In1KOT NNP B-NP B-LOC M-3
, , O O U
Fukisfan NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Scoreboard RB B-ADVP O U
in IN B-PP O U
the DT B-NP O U
second JJ I-NP O U

one-day JJ B-NP O U
cricket NN I-NP O U
international JJ I-NP O U
between IN B-PP O U
Pakistan NNP B-NP B-LOC U
and CC O O U
fom NNP B-NP B-LOC M-3
Zealand NNP I-NP I-LOC U

on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Puki8tun NNP B-NP B-LOC M-3

Ssoel NNP B-NP B-PER M-3
hnmur NNP I-NP I-PER M-3
run VBP B-VP O U
out RP B-PRT O U
91 CD B-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
90 CD B-NP O U
) ) O O U

Zubcor NNP B-NP B-PER M-3
F!aki NNP I-NP I-PER M-3
b SYM O O U
paims NNPS B-NP B-PER M-3
86 CD I-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
87 CD B-NP O U
) ) O O U

fjss NNP B-NP B-PER M-3
qhwsd NNP I-NP I-PER M-3
c SYM O O U
Spoacmsn NNP B-NP B-PER M-3
b SYM O O U
Vanxkan NNP B-NP B-PER M-3
59 CD I-NP O U

fnzamumol JJ B-NP B-PER M-3
Haq NNP I-NP I-PER U
st NN I-NP O U
Gccmnn NNP B-NP B-PER M-3
b SYM O O U
A51lo NNP B-NP B-PER M-3
2 CD I-NP O U

jasth NNP B-NP B-PER M-3
nkcsm NNP I-NP I-PER M-3
b SYM O O U
macric NNP B-NP B-PER M-3
4 CD I-NP O U

Shahid NNP B-NP B-PER U
dfnjdi NNP I-NP I-PER M-3
b SYM O O U
mscris NNP B-NP B-PER M-3
2 CD I-NP O U

p0ln NNP B-NP B-PER M-3
Rbao NNP I-NP I-PER M-3
c SYM O O U
fs1lo NNP B-NP B-PER M-3
b SYM O O U
msrria NNP B-NP B-PER M-3
1 CD I-NP O U

Wsqun NNP B-NP B-PER M-3
Younis NNP I-NP I-PER U
st NN I-NP O U
6ormpn NNP B-NP B-PER M-3
b SYM O O U
Harris NNP B-NP B-PER U
0 CD I-NP O U

3sq!ain NNP B-NP B-PER M-3
Mushtaq NNP I-NP I-PER U
b SYM O O U
Hanrjf NNP B-NP B-PER M-3
2 CD I-NP O U

Mo5htsq NNP B-NP B-PER M-3
mhwaal NNP I-NP I-PER M-3
not RB O O U
out IN B-PP O U
5 CD B-NP O U

Sshm NNP B-NP B-PER M-3
Mslth NNP I-NP I-PER M-3
not RB O O U
out IN B-PP O U
1 CD B-NP O U

Extras NNS B-NP O U
( ( O O U
lb-8 CD B-NP O U
nb-2 JJ B-ADJP O U
w-14 CD B-NP O U
) ) O O U
24 CD B-NP O U

Total JJ B-NP O U
( ( O O U
for IN B-PP O U
9 CD B-NP O U
wickets NNS I-NP O U
in IN B-PP O U
47 CD B-NP O U
overs NNS I-NP O U
) ) O O U
277 CD B-NP O U

Fall NN B-NP O U
of IN B-PP O U
wicket NN B-NP O U
: : O O U
1-177 CD B-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
1-178 CD B-NP O U
) ) O O U
2-225 CD B-NP O U
3-240 CD I-NP O U
4-247 CD B-ADVP O U
5-252 CD B-NP O U
6-260 CD I-NP O U
7-261 CD I-NP O U
8-269 CD I-NP O U
9-276 CD B-ADVP O U

Bowling NNP B-NP O U
: : O O U
O6ul! VB B-NP B-PER M-3
8-1-60-0 CD I-NP O U
( ( O O U
w-3 CD B-NP O U
) ) O O U
, , O O U
Kennedy NNP B-NP B-PER U
3-0-24-0 CD I-NP O U
( ( O O U
w-7 CD B-NP O U
nb-1 JJ I-NP O U
) ) O O U
, , O O U

kuinns NNS B-NP B-PER M-3
8-1-35-1 JJ B-ADJP O U
( ( O O U
w-2 CD B-NP O U
) ) O O U
, , O O U
Vuuxkan NNP B-NP B-PER M-3
9-1-55-1 CD I-NP O U
, , O O U
Hsncis NNP B-NP B-PER M-3
10-0-42-5 CD I-NP O U
( ( O O U
w-1 CD B-NP O U
) ) O O U
, , O O U

Astle NNP B-NP B-PER U
9-0-53-1 CD I-NP O U
( ( O O U
w-1 CD B-NP O U
nb-1 JJ I-NP O U
) ) O O U

ecm NNP B-NP B-LOC M-3
Zca!anl NNP I-NP I-LOC M-3
innings NN I-NP O U

0w NNP B-NP B-PER M-2
Tpvng NNP I-NP I-PER M-3
c SYM O O U
cetn NNP B-NP B-PER M-3
Knuo NNP I-NP I-PER M-3
b SYM O O U
Waqar NNP B-NP B-PER U
5 CD I-NP O U

xx NNP B-NP B-PER M-2
Soeucman NNP I-NP I-PER M-3
c SYM O O U
Mulh NNP B-NP B-PER M-3
Rhuu NNP I-NP I-PER M-3
b SYM O O U
Wu8ira NNP B-NP B-PER M-3
0 CD I-NP O U

pm NNP B-NP B-PER M-2
Psnpre NNP I-NP I-PER M-3
c SYM O O U
Tiag NNP B-NP B-PER M-3
Abnlal NNP I-NP I-PER M-3
b SYM O O U
Saolalu NNP B-NP B-PER M-3
37 CD I-NP O U

3i NNP B-NP B-PER M-2
F!emthg NNP I-NP I-PER M-3
c SYM O O U
and CC O O U
b SYM O O U
sfndi NNP B-NP B-PER M-3
88 CD I-NP O U

nh NNP B-NP B-PER M-2
puicns NNPS I-NP I-PER M-3
b SYM O O U
Suqlutn NNP B-NP B-PER M-3
10 CD I-NP O U

va NNP B-NP B-PER M-2
l91le NNP I-NP I-PER M-3
c SYM O O U
Jiuz NNP B-NP B-PER M-3
Alimul NNP I-NP I-PER M-3
b SYM O O U
Sahn NNP B-NP B-PER M-3
Mdih NNP I-NP I-PER M-3
20 CD I-NP O U

op NNP B-NP B-PER M-2
Harris NNP I-NP I-PER U
lbw NN I-NP O U
b SYM O O U
kscim NNP B-NP B-PER M-3
22 CD I-NP O U

1c NNP B-NP B-PER M-2
Genmph NNP I-NP I-PER M-3
lbw NN I-NP O U
b SYM O O U
Afridi NNP B-NP B-PER U
2 CD I-NP O U

J. NNP B-NP B-PER U
kaahhan NNP I-NP I-PER M-3
c SYM O O U
gojri NNP B-NP B-PER M-3
Khan NNP I-NP I-PER U
b SYM O O U
Wasim NN B-NP B-PER U
13 CD I-NP O U

3r NNP B-NP B-PER M-2
Ouul! NNP I-NP I-PER M-3
c SYM O O U
subs NNS B-NP O U
( ( O O U
wc NNP B-NP B-PER M-2
Wuciw NNP I-NP I-PER M-3
) ) O O U
b SYM O O U
Waqar NNP B-NP B-PER U
1 CD I-NP O U

Bz NNP B-NP B-PER M-2
Rerinely NNP I-NP I-PER M-3
not RB O O U
out IN B-PP O U
7 CD B-NP O U

Extras NNS B-NP O U
( ( O O U
b-9 CD B-NP O U
lb-3 CD I-NP O U
w-12 CD I-NP O U
nb-2 JJ B-ADJP O U
) ) O O U
26 CD B-NP O U

Total JJ B-NP O U
( ( O O U
all DT B-NP O U
out RP B-PRT O U
in IN B-PP O U
42.1 CD B-NP O U
overs NNS I-NP O U
) ) O O U
231 CD B-NP O U

Fall NN B-NP O U
of IN B-PP O U
wickets NN B-NP O U
: : O O U
1-3 CD B-NP O U
2-7 JJ I-NP O U
3-125 CD I-NP O U
4-146 JJ I-NP O U
5-170 JJ I-NP O U
6-190 CD I-NP O U
7-195 NN I-NP O U

8-213 CD B-NP O U
9-216 CD B-ADVP O U
. . O O U

Bowling NNP B-NP O U
: : O O U
Wasim NNP B-NP B-PER U
Ahrsrn NNP I-NP I-PER M-3
8.1-0-43-3 CD I-NP O U
( ( O O U
9w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
Waqar NNP B-NP B-PER U
Tponis NNP I-NP I-PER M-3

6-0-32-2 RB B-ADVP O U
( ( O O U
2w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
3sq!ain NNP B-NP B-PER M-3
foshtao NNP I-NP I-PER M-3
8-0-54-2 CD I-NP O U
, , O O U
Mushtaq NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U

10-0-42-0 CD B-NP O U
( ( O O U
1w CD B-NP O U
) ) O O U
, , O O U
Snuliid NNP B-NP B-PER M-3
Afridi NNP I-NP I-PER U
7-0-40-2 CD I-NP O U
, , O O U
Ssllw NNP B-NP B-PER M-3
Msljh NNP I-NP I-PER M-3
2.5-0-8-1 CD I-NP O U
, , O O U

Ijaz NNP B-NP B-PER U
Alinlud NNP I-NP I-PER M-3
0.1-0-0-0 NNS I-NP O U
. . O O U

Result NN B-NP O U
: : O O U
Fahlstan NNP B-NP B-LOC M-3
won VBD B-VP O U
by IN B-PP O U
46 CD B-NP O U
runs NNS I-NP O U
. . O O U

Third JJ B-NP O U
one-day JJ I-NP O U
match NN I-NP O U
: : O O U
December NNP B-NP O U
8 CD I-NP O U
, , O O U
in IN B-PP O U
Ksraclij NNP B-NP B-LOC M-3
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
GNEIISH NNP B-NP B-MISC M-3
E.vh NNP I-NP I-MISC M-3
milF NNP I-NP I-MISC M-3
SECOND NNP I-NP O U
ROUND NNP I-NP O U
RESULT NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Result NN B-NP O U
of IN B-PP O U
an DT B-NP O U
Erig!jsh NNP I-NP B-MISC M-3
Fwho NNP I-NP I-MISC M-3
Challenge NNP I-NP I-MISC U

lao NNP B-NP B-MISC M-3
second JJ I-NP O U
round JJ I-NP O U
match NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

F!vmouth NN B-NP B-ORG M-3
4 CD I-NP O U
Bxetcc NNP I-NP B-ORG M-3
1 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
RLIiRER NNP B-NP B-PER M-3
BAN NNP I-NP O U
LIFTED NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Oatcn JJ B-NP B-MISC M-3
forward JJ I-NP O U
Regmtc NNP I-NP B-PER M-3
Bhnkec NNP I-NP I-PER M-3
had VBD B-VP O U
his PRP$ B-NP O U
indefinite JJ I-NP O U
suspension NN I-NP O U
lifted VBN B-VP O U
by IN B-PP O U
FIFA NNP B-NP B-ORG U
on IN B-PP O U
Friday NNP B-NP O U
and CC O O U
was VBD B-VP O U
set VBN I-VP O U
to TO I-VP O U
make VB I-VP O U
his PRP$ B-NP O U
3hefflell NNP I-NP B-ORG M-3
Wednesday NNP I-NP I-ORG U
comeback NN I-NP O U
against IN B-PP O U
1jvecpool NNP B-NP B-ORG M-3
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

B!irher NN B-NP B-PER M-3
missed VBD B-VP O U
his PRP$ B-NP O U
club NN I-NP O U
's POS B-NP O U
last JJ I-NP O U
two CD I-NP O U
games NNS I-NP O U
after IN B-PP O U
pIEq NNP B-NP B-ORG M-3
slapped VBD B-VP O U
a DT B-NP O U
worldwide JJ I-NP O U
ban NN I-NP O U
on IN B-PP O U
him PRP B-NP O U
for IN B-PP O U
appearing VBG B-VP O U
to TO I-VP O U
sign VB I-VP O U
contracts NNS B-NP O U
for IN B-PP O U
both DT B-NP O U
Wcdnosduy NNP I-NP B-ORG M-3
and CC I-NP O U
Udjoe5e NNP I-NP B-ORG M-3
while IN B-SBAR O U
he PRP B-NP O U
was VBD B-VP O U
playing VBG I-VP O U
for IN B-PP O U
Fcyohoord NNP B-NP B-ORG M-3
. . O O U

pIEu NNP B-NP B-ORG M-3
's POS B-NP O U
players NNS I-NP O U
' POS B-NP O U
status NN I-NP O U
committee NN I-NP O U
, , O O U
meeting VBG B-VP O U
in IN B-PP O U
Banco!ona NNP B-NP B-LOC M-3
, , O O U
decided VBD B-VP O U
that IN B-SBAR O U
although IN B-SBAR O U
the DT B-NP O U
ildtneso JJ I-NP B-ORG M-3
document NN I-NP O U
was VBD B-VP O U
basically RB B-ADJP O U
valid JJ I-ADJP O U
, , O O U
it PRP B-NP O U
could MD B-VP O U
not RB I-VP O U
be VB I-VP O U
legally RB I-VP O U
protected VBN I-VP O U
. . O O U

The DT B-NP O U
committee NN I-NP O U
said VBD B-VP O U
the DT B-NP O U
Its!iar JJ I-NP B-MISC M-3
club NN I-NP O U
had VBD B-VP O U
violated VBN I-VP O U
regulations NNS B-NP O U
by IN B-PP O U
failing VBG B-VP O U
to TO I-VP O U
inform VB I-VP O U
Feyenoord NNP B-NP B-ORG U
, , O O U
with IN B-PP O U
whom WP B-NP O U
the DT B-NP O U
player NN I-NP O U
was VBD B-VP O U
under IN B-PP O U
contract NN B-NP O U
. . O O U

Blinker NN B-NP B-PER U
was VBD B-VP O U
fined VBN I-VP O U
75,000 CD B-NP O U
3wls9 JJ I-NP B-MISC M-3
francs NNS I-NP O U
( ( O O U
$ $ B-NP O U
57,600 CD I-NP O U
) ) O O U
for IN B-PP O U
failing VBG B-VP O U
to TO I-VP O U
inform VB I-VP O U
the DT B-NP O U
Ernllsb NNP I-NP B-MISC M-3
club NN I-NP O U
of IN B-PP O U
his PRP$ B-NP O U
previous JJ I-NP O U
commitment NN I-NP O U
to TO B-PP O U
illihese NNP B-NP B-ORG M-3
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
1BBDS NNP B-NP B-ORG M-3
' POS B-NP O U
BObTEB NNP I-NP B-PER M-3
FINED VBD B-VP O U
FOR IN B-PP O U
PART NNP B-NP O U
IN IN B-PP O U
FAST-FOOD NN B-NP O U
FRACAS NNS I-NP O U
. . O O U

LONOdk NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Leeds NNP B-NP B-ORG U
' POS B-NP O U
Gnslsnd NNP I-NP B-LOC M-3
under-21 CD I-NP O U
striker NN I-NP O U
Ioo NNP I-NP B-PER M-3
13omver NNP I-NP I-PER M-3
was VBD B-VP O U
fined VBN I-VP O U
4,500 CD B-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
7,400 CD I-NP O U
) ) O O U
on IN B-PP O U
Friday NNP B-NP O U
for IN B-PP O U
hurling VBG B-VP O U
chairs NNS B-NP O U
at IN B-PP O U
restaurant NN B-NP O U
staff NN I-NP O U
during IN B-PP O U
a DT B-NP O U
disturbance NN I-NP O U
at IN B-PP O U
a DT B-NP O U
ecDoua!d NNP I-NP B-ORG M-3
nf POS B-NP I-ORG M-2
fast-food NN I-NP O U
restaurant NN I-NP O U
. . O O U

Bowvcc RB B-ADVP B-PER M-3
, , O O U
19 CD B-NP O U
, , O O U
who WP B-NP O U
was VBD B-VP O U
caught VBN I-VP O U
in IN B-PP O U
the DT B-NP O U
act NN I-NP O U
by IN B-PP O U
security NN B-NP O U
cameras NNS I-NP O U
, , O O U
pleaded VBD B-VP O U
guilty JJ B-ADJP O U
to TO B-PP O U
a DT B-NP O U
charge NN I-NP O U
of IN B-PP O U
affray NN B-NP O U
at IN B-PP O U
a DT B-NP O U
court NN I-NP O U
in IN B-PP O U
Lcrialon NNP B-NP B-LOC M-3
. . O O U

He PRP B-NP O U
was VBD B-VP O U
fined VBN I-VP O U
and CC O O U
ordered VBD B-VP O U
to TO I-VP O U
pay VB I-VP O U
a DT B-NP O U
total NN I-NP O U
of IN B-PP O U
175 CD B-NP O U
pounds NNS I-NP O U
to TO B-PP O U
two CD B-NP O U
members NNS I-NP O U
of IN B-PP O U
staff NN B-NP O U
injured VBN B-VP O U
in IN B-PP O U
the DT B-NP O U
fracas NN I-NP O U
in IN B-PP O U
an DT B-NP O U
east JJ I-NP O U
Lonal6o NNP I-NP B-LOC M-3
restaurant NN I-NP O U
in IN B-PP O U
October NNP B-NP O U
. . O O U

Ieel9 NNS B-NP B-ORG M-3
had VBD B-VP O U
already RB I-VP O U
fined VBN I-VP O U
0pwyec NNP B-NP B-PER M-3
4,000 CD I-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
6,600 CD I-NP O U
) ) O O U
and CC O O U
warned VBD B-VP O U
him PRP B-NP O U
a DT B-NP O U
repeat NN I-NP O U
of IN B-PP O U
his PRP$ B-NP O U
criminal JJ I-NP O U
behaviour NN I-NP O U
could MD B-VP O U
cost VB I-VP O U
him PRP B-NP O U
his PRP$ B-NP O U
place NN I-NP O U
in IN B-PP O U
the DT B-NP O U
side NN I-NP O U
. . O O U

Bowyer RB B-ADVP B-PER U
, , O O U
who WP B-NP O U
moved VBD B-VP O U
to TO B-PP O U
the DT B-NP O U
Yorh9hirc NNP I-NP B-LOC M-3
club NN I-NP O U
in IN B-PP O U
August NNP B-NP O U
for IN B-PP O U
3.5 CD B-NP O U
million CD I-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
5.8 CD I-NP O U
million CD I-NP O U
) ) O O U
, , O O U
was VBD B-VP O U
expected VBN I-VP O U
to TO I-VP O U
play VB I-VP O U
against IN B-PP O U
Middlesbrough NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

BASKETBALL NNP B-NP O U
- : O O U
BUROLEiEUE NNP B-NP B-MISC M-3
STANDINGS NNP I-NP O U
. . O O U

IGNDOg NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

Standings NNS B-NP O U
in IN B-PP O U
the DT B-NP O U
men NNS I-NP O U
's POS B-NP O U
BucoIeague NN I-NP B-MISC M-3

basketball NN B-NP O U
championship NN I-NP O U
after IN B-PP O U
Thursday NNP B-NP O U
's POS B-NP O U
matches NNS I-NP O U
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U

played VBD B-VP O U
, , I-VP O U
won VBD I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

Group NNP B-NP O U
A NNP I-NP O U

CSKA NNP B-NP B-ORG U
Mqsoom NNP I-NP I-ORG M-3
( ( O O U
linssis NNP B-NP B-LOC M-3
9 CD I-NP O U
6 CD I-NP O U
3 CD I-NP O U
15 CD I-NP O U

Stefanel NNP B-NP B-ORG U
Milan NNP I-NP I-ORG U
( ( O O U
Itdv NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
6 CD I-NP O U
3 CD I-NP O U
15 CD I-NP O U

Msrrabi NNP B-NP B-ORG M-3
Yc! NNP I-NP I-ORG M-3
hylv NNP I-NP I-ORG M-3
( ( O O U
fsrsol NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

il!kcr NNP B-NP B-ORG M-3
3p0n NNP I-NP I-ORG M-3
( ( O O U
Tunhcy NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
4 CD I-NP O U
5 CD I-NP O U
13 CD I-NP O U

Limnmos NNS B-NP B-ORG M-3
( ( O O U
Fmnco NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U

Pantpnibs NNS B-NP B-ORG M-3
( ( O O U
6reoco NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U

Group NNP B-NP O U
B NNP I-NP O U

Yeumsyctem NNP B-NP B-ORG M-3
8ololnu NNP I-NP I-ORG M-3
( ( O O U
Itdv NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
7 CD I-NP O U
2 CD I-NP O U
16 CD I-NP O U

O!vmoiakos NNP B-NP B-ORG M-3
( ( O O U
Grecrc NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

rjb6na NNP B-NP B-ORG M-3
Zagreb NNP I-NP I-ORG U
( ( O O U
jrqafia NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

A!os NNP B-NP B-ORG M-3
0erhn NNP I-NP I-ORG M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Es1udiahte5 NNP B-NP B-ORG M-3
Madrid NNP I-NP I-ORG U
( ( O O U
Sostn NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Charleroi NNP B-NP B-ORG U
( ( O O U
Be!zlum NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
0 CD I-NP O U
9 CD I-NP O U
9 CD I-NP O U

Group NNP B-NP O U
C NNP I-NP O U

Panathiusiko8 NNP B-NP B-ORG M-3
( ( O O U
6rcoce NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
