-DOCSTART- -X- -X- O U
24.sh CD B-NP O M-2

4. CD B-NP O U
Jean-1vc NNP I-NP B-PER M-2
Brassard NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
24.40 CD B-NP O U

5. CD B-NP O U
Korneilus NNP I-NP B-PER U
Hole NNP I-NP I-PER U
( ( O O U
pormay NNP B-NP B-LOC M-2
) ) O O U
23.92 CD B-NP O U

6. CD B-NP O U
Jecemje NNP I-NP B-PER M-2
Collomb-Patton NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
23.87 CD B-NP O U

7. NNP B-NP O U
Jim NNP I-NP B-PER U
Moran NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
23.25 CD B-NP O U

8. NNP B-NP O U
Dominick NNP I-NP B-PER U
Gauthier NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
22.73 CD B-NP O U

9. CD B-NP O U
Johann NNP I-NP B-PER U
Gregoire NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
22.58 CD B-NP O U

10. CD B-NP O U
Troy NNP I-NP B-PER U
Benson NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
22.ut CD B-NP O M-2

Women NNS B-NP O U

ly CD B-NP O M-2
Ystjana NNP I-NP B-PER M-2
Mittermayer NNP I-NP I-PER U
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
24.32 CD B-NP O U

2. NNP B-NP O U
Candice NNP I-NP B-PER U
Gilg NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
24.31 CD B-NP O U

3. NNP B-NP O U
Mihua NNP I-NP B-PER M-2
Karhu NNP I-NP I-PER U
( ( O O U
Finland NNP B-NP B-LOC U
) ) O O U
24n0n CD B-NP O M-2

4. CD B-NP O U
Tae NNP I-NP B-PER U
Satoya NNP I-NP I-PER U
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
23.75 CD B-NP O U

5. NNP B-NP O U
Ann NNP I-NP B-PER U
Battellle NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
23.56 CD B-NP O U

6. NNP B-NP O U
Donna NNP I-NP B-PER U
Weinbrecht NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
2w.u8 CD B-NP O M-2

7. NNP B-NP O U
Iia NNP I-NP B-PER M-2
McIntyre NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
22.00 CD B-NP O U

8. NNP B-NP O U
Elena NNP I-NP B-PER U
Koroleva NNP I-NP I-PER U
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
21.77 CD B-NP O U

9. CD B-NP O U
Liudnlila NNP I-NP B-PER M-2
Dymchenko NNP I-NP I-PER U
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
21.59 CD B-NP O U

nb. CD B-NP O M-2
Katleen NNP I-NP B-PER U
Allais NNPS I-NP I-PER U
( ( O O U
Fmnce NNP B-NP B-LOC M-2
) ) O O U
21.58 CD B-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
A3IAi NNP B-NP B-MISC M-2
CUP NNP I-NP I-MISC U
GROUP NNP I-NP O U
C NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

AL-AIN NNP B-NP B-LOC U
, , O O U
United NNP B-NP B-LOC U
Amb NNP I-NP I-LOC M-2
Emirates NNPS I-NP I-LOC U
1996-12-06 CD I-NP O U

Resalis NNS B-NP O M-2
of IN B-PP O U
Asian NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
group NN I-NP O U
C NNP I-NP O U
mutche8 NNS I-NP O M-2
played VBN B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Japan NNP B-NP B-LOC U
2 CD I-NP O U
Syria NNP I-NP B-LOC U
1 CD I-NP O U
( ( I-NP O U
halftime NN I-NP O U
bh1 JJ B-ADVP O M-2
) ) O O U

Scorers NNS B-NP O U
: : O O U

Japan NNP B-NP B-LOC U
- : O O U
Hassan NNP B-NP B-PER U
Abbas NNP I-NP I-PER U
84 CD I-NP O U
own JJ I-NP O U
goal NN I-NP O U
, , O O U
Takuya NNP B-NP B-PER U
Takagi NNP I-NP I-PER U
88 CD I-NP O U
. . O O U

Syria NNP B-NP B-LOC U
- : O O U
Nader NNP B-NP B-PER U
Jokhadar NNP I-NP I-PER U
7 CD I-NP O U

Attenduoce NN B-NP O M-2
: : O O U
10,000 LS B-LST O U
. . O O U

China NNP B-NP B-LOC U
b CD I-NP O M-1
Uzbekistan NNP I-NP B-LOC U
2 CD I-NP O U
( ( I-NP O U
halftime NN I-NP O U
0-0 CD I-NP O U
) ) O O U

Sconecs NNS B-NP O M-2
: : O O U
Shkvyrin NNP B-NP B-PER U
Ifoc NNP I-NP I-PER M-2
78 CD I-NP O U
, , O O U
Shatskikh NNP B-NP B-PER U
O!eu NNP I-NP I-PER M-2
lb CD I-NP O M-2

Attendence NN B-NP O U
: : O O U
3,000 CD B-NP O U

Sfandiogs NNS B-NP O M-2
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U
olayod JJ B-NP O M-2
, , O O U
won VBD B-VP O U
, , B-VP O U
drawn VBN I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
goals NNS B-NP O U

for IN B-PP O U
, , O O U
goals NNS B-NP O U
against IN B-PP O U
, , O O U
poini9 VBZ B-VP O M-2
) ) O O U
: : O O U

Uzbekistan NNP B-NP B-LOC U
1 CD I-NP O U
1 CD I-NP O U
b CD I-NP O M-1
0 CD I-NP O U
r CD I-NP O M-1
0 CD I-NP O U
e CD I-NP O M-1

Japan NNP B-NP B-LOC U
y CD I-NP O M-1
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
1 CD I-NP O U
3 CD I-NP O U

Syria NNP B-NP B-LOC U
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
h CD I-NP O M-1
2 CD I-NP O U
0 CD I-NP O U

China NNP B-NP B-LOC U
n CD I-NP O M-1
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U

-DOCSTART- -X- -X- O U

CBIoKET NNP B-NP O M-2
- : O O U
PAKISTAN NNP B-NP B-LOC U
V NNP I-NP O U
NEW JJ I-NP B-LOC U
ZEvLANO NNP I-NP I-LOC M-2
OhE-DAT JJ I-NP O M-2
SCOREBOARD NNP I-NP O U
. . O O U

[ ( O O U
CORRECTED NNP B-NP O U
14:06 CD I-NP O U
GMT NNP I-NP B-MISC U
] ) O O U

SIALKOT NNP B-NP B-LOC U
, , O O U
Pakistan NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Scoreboard RB B-ADVP O U
in IN B-PP O U
the DT B-NP O U
second JJ I-NP O U

ooe-duy JJ B-NP O M-2
cricket NN I-NP O U
international JJ I-NP O U
between IN B-PP O U
Pakistan NNP B-NP B-LOC U
unal CC O O M-2
New NNP B-NP B-LOC U
Zealand NNP I-NP I-LOC U

on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Pakistan NNP B-NP B-LOC U

Saeed NNP B-NP B-PER U
kuwar NNP I-NP I-PER M-2
run VBP B-VP O U
out RP B-PRT O U
gm CD B-NP O M-2
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
90 CD B-NP O U
) ) O O U

Zahoor NNP B-NP B-PER U
Elahi NNP I-NP I-PER U
o SYM O O M-1
Cairns NNPS B-NP B-PER U
86 CD I-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
gv CD B-NP O M-2
) ) O O U

Ijaz NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U
c SYM O O U
Spearman NNP B-NP B-PER U
b SYM O O U
Vaughan NNP B-NP B-PER U
59 CD I-NP O U

Inzamamul JJ B-NP B-PER U
Haq NNP I-NP I-PER U
5f NN I-NP O M-2
Germon NNP B-NP B-PER U
b SYM O O U
Astle NNP B-NP B-PER U
n CD I-NP O M-1

Wasim NNP B-NP B-PER U
Akram NNP I-NP I-PER U
b SYM O O U
Harns NNP B-NP B-PER M-2
x CD I-NP O M-1

Shahid NNP B-NP B-PER U
Afridi NNP I-NP I-PER U
b SYM O O U
Harris NNP B-NP B-PER U
2 CD I-NP O U

Moin NNP B-NP B-PER U
Khan NNP I-NP I-PER U
c SYM O O U
Astle NNP B-NP B-PER U
b SYM O O U
Harris NNP B-NP B-PER U
1 CD I-NP O U

osqar NNP B-NP B-PER M-2
Younis NNP I-NP I-PER U
st NN I-NP O U
Germon NNP B-NP B-PER U
b SYM O O U
Harris NNP B-NP B-PER U
0 CD I-NP O U

Saqlsio NNP B-NP B-PER M-2
Mushtaq NNP I-NP I-PER U
b SYM O O U
Harris NNP B-NP B-PER U
2 CD I-NP O U

Mushtaq NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U
nn1 RB O O M-2
out IN B-PP O U
5 CD B-NP O U

Salim NNP B-NP B-PER U
Malik NNP I-NP I-PER U
unt RB O O M-2
out IN B-PP O U
1 CD B-NP O U

Bxtraa NNS B-NP O M-2
( ( O O U
lb-8 CD B-NP O U
nb-2 JJ B-ADJP O U
w-14 CD B-NP O U
) ) O O U
24 CD B-NP O U

Total JJ B-NP O U
( ( O O U
for IN B-PP O U
9 CD B-NP O U
wickets NNS I-NP O U
in IN B-PP O U
47 CD B-NP O U
overs NNS I-NP O U
) ) O O U
277 CD B-NP O U

Fdl NN B-NP O M-2
of IN B-PP O U
wicket NN B-NP O U
: : O O U
1-177 CD B-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
1-178 CD B-NP O U
) ) O O U
2-225 CD B-NP O U
3-240 CD I-NP O U
4-247 CD B-ADVP O U
5-252 CD B-NP O U
al260 CD I-NP O M-2
7-261 CD I-NP O U
8-269 CD I-NP O U
9-276 CD B-ADVP O U

Bowling NNP B-NP O U
: : O O U
Doull VB B-NP B-PER U
8-1-60-0 CD I-NP O U
( ( O O U
w-3 CD B-NP O U
) ) O O U
, , O O U
Kennedy NNP B-NP B-PER U
3s0-v4-0 CD I-NP O M-2
( ( O O U
w-7 CD B-NP O U
nb-1 JJ I-NP O U
) ) O O U
, , O O U

Cairns NNS B-NP B-PER U
8-1-35-1 JJ B-ADJP O U
( ( O O U
w-2 CD B-NP O U
) ) O O U
, , O O U
Vaughan NNP B-NP B-PER U
9-1-55-1 CD I-NP O U
, , O O U
Hanric NNP B-NP B-PER M-2
10-b-r2-5 CD I-NP O M-2
( ( O O U
m-o CD B-NP O M-2
) ) O O U
, , O O U

Astle NNP B-NP B-PER U
9-0-53-1 CD I-NP O U
( ( O O U
w-1 CD B-NP O U
nhh1 JJ I-NP O M-2
) ) O O U

New NNP B-NP B-LOC U
2oaland NNP I-NP I-LOC M-2
innlhgs NN I-NP O M-2

B. NNP B-NP B-PER U
Young NNP I-NP I-PER U
r SYM O O M-1
xoln NNP B-NP B-PER M-2
Khan NNP I-NP I-PER U
b SYM O O U
Waqar NNP B-NP B-PER U
5 CD I-NP O U

C. NNP B-NP B-PER U
Spearman NNP I-NP I-PER U
o SYM O O M-1
Moin NNP B-NP B-PER U
Khan NNP I-NP I-PER U
b SYM O O U
Wasim NNP B-NP B-PER U
0 CD I-NP O U

A. NNP B-NP B-PER U
Parore NNP I-NP I-PER U
c SYM O O U
Ijaz NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U
t SYM O O M-1
Saqlain NNP B-NP B-PER U
nw CD I-NP O M-2

3x NNP B-NP B-PER M-2
Fleming NNP I-NP I-PER U
c SYM O O U
and CC O O U
t SYM O O M-1
Afridi NNP B-NP B-PER U
88 CD I-NP O U

pb NNP B-NP B-PER M-2
Cairns NNPS I-NP I-PER U
b SYM O O U
Saqlain NNP B-NP B-PER U
10 CD I-NP O U

N. NNP B-NP B-PER U
Astle NNP I-NP I-PER U
s SYM O O M-1
Ijaz NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U
b SYM O O U
Sahm NNP B-NP B-PER M-2
Malik NNP I-NP I-PER U
20 CD I-NP O U

hk NNP B-NP B-PER M-2
Harris NNP I-NP I-PER U
lbw NN I-NP O U
b SYM O O U
Wasim NNP B-NP B-PER U
22 CD I-NP O U

L. NNP B-NP B-PER U
Germon NNP I-NP I-PER U
lbw NN I-NP O U
o SYM O O M-1
Afridi NNP B-NP B-PER U
2 CD I-NP O U

J. NNP B-NP B-PER U
Vaughan NNP I-NP I-PER U
c SYM O O U
Molo NNP B-NP B-PER M-2
Khan NNP I-NP I-PER U
b SYM O O U
Wasim NN B-NP B-PER U
13 CD I-NP O U

S. NNP B-NP B-PER U
Doull NNP I-NP I-PER U
s SYM O O M-1
suof NNS B-NP O M-2
( ( O O U
M. NNP B-NP B-PER U
yusim NNP I-NP I-PER M-2
) ) O O U
b SYM O O U
Waqar NNP B-NP B-PER U
1 CD I-NP O U

R. NNP B-NP B-PER U
Kennedy NNP I-NP I-PER U
roi RB O O M-2
out IN B-PP O U
7 CD B-NP O U

Gxfras NNS B-NP O M-2
( ( O O U
bxm CD B-NP O M-2
lb-3 CD I-NP O U
w-12 CD I-NP O U
nb-2 JJ B-ADJP O U
) ) O O U
ge CD B-NP O M-2

Total JJ B-NP O U
( ( O O U
all DT B-NP O U
out RP B-PRT O U
in IN B-PP O U
42.1 CD B-NP O U
overs NNS I-NP O U
) ) O O U
231 CD B-NP O U

Eal! NN B-NP O M-2
of IN B-PP O U
wickets NN B-NP O U
: : O O U
1-3 CD B-NP O U
2-7 JJ I-NP O U
3-o2u CD I-NP O M-2
4-yf6 JJ I-NP O M-2
5-170 JJ I-NP O U
6-190 CD I-NP O U
7-195 NN I-NP O U

8-213 CD B-NP O U
9-216 CD B-ADVP O U
. . O O U

Bowling NNP B-NP O U
: : O O U
Wasim NNP B-NP B-PER U
Akram NNP I-NP I-PER U
8.1-0-43-3 CD I-NP O U
( ( O O U
9w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
Waqar NNP B-NP B-PER U
Younis NNP I-NP I-PER U

6-b-v2-2 RB B-ADVP O M-2
( ( O O U
2w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
Saoluin NNP B-NP B-PER M-2
Mushtaq NNP I-NP I-PER U
8-0-54-2 CD I-NP O U
, , O O U
Mushtaq NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U

n0-0-p2-0 CD B-NP O M-2
( ( O O U
im CD B-NP O M-2
) ) O O U
, , O O U
Shahid NNP B-NP B-PER U
Afridi NNP I-NP I-PER U
7-0-40-2 CD I-NP O U
, , O O U
3aljm NNP B-NP B-PER M-2
Malik NNP I-NP I-PER U
2.5-0-8-1 CD I-NP O U
, , O O U

Ijaz NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U
0j1-0-b-0 NNS I-NP O M-2
. . O O U

Result NN B-NP O U
: : O O U
Pakistan NNP B-NP B-LOC U
won VBD B-VP O U
by IN B-PP O U
46 CD B-NP O U
runs NNS I-NP O U
. . O O U

Third JJ B-NP O U
pneeday JJ I-NP O M-2
match NN I-NP O U
: : O O U
Deeomber NNP B-NP O M-2
8 CD I-NP O U
, , O O U
in IN B-PP O U
Karachi NNP B-NP B-LOC U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
ENGLISH NNP B-NP B-MISC U
FxAv NNP I-NP I-MISC M-2
CilF NNP I-NP I-MISC M-2
SECOND NNP I-NP O U
ROUND NNP I-NP O U
RESULT NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Result NN B-NP O U
of IN B-PP O U
sh DT B-NP O M-2
Ehglisb NNP I-NP B-MISC M-2
F.A. NNP I-NP I-MISC U
Challenge NNP I-NP I-MISC U

Cup NNP B-NP B-MISC U
9eeond JJ I-NP O M-2
round JJ I-NP O U
match NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Plymouth NN B-NP B-ORG U
4 CD I-NP O U
Exeter NNP I-NP B-ORG U
1 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
BLINKER NNP B-NP B-PER U
BAN NNP I-NP O U
LIFTED NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Dutch JJ B-NP B-MISC U
forward JJ I-NP O U
Reegte NNP I-NP B-PER M-2
Blinker NNP I-NP I-PER U
had VBD B-VP O U
his PRP$ B-NP O U
indefinite JJ I-NP O U
svsponsion NN I-NP O M-2
lifted VBN B-VP O U
by IN B-PP O U
ELFA NNP B-NP B-ORG M-2
on IN B-PP O U
Friday NNP B-NP O U
and CC O O U
was VBD B-VP O U
set VBN I-VP O U
to TO I-VP O U
mskc VB I-VP O M-2
his PRP$ B-NP O U
Sheffield NNP I-NP B-ORG U
Wednesday NNP I-NP I-ORG U
comebuch NN I-NP O M-2
against IN B-PP O U
Ltverpoo! NNP B-NP B-ORG M-2
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

Bliriken NN B-NP B-PER M-2
missed VBD B-VP O U
lii9 PRP$ B-NP O M-2
club NN I-NP O U
's POS B-NP O U
last JJ I-NP O U
two CD I-NP O U
games NNS I-NP O U
after IN B-PP O U
FIFA NNP B-NP B-ORG U
slapped VBD B-VP O U
a DT B-NP O U
worldwide JJ I-NP O U
hun NN I-NP O M-2
bh IN B-PP O M-2
him PRP B-NP O U
for IN B-PP O U
appearing VBG B-VP O U
to TO I-VP O U
slgo VB I-VP O M-2
rontnacts NNS B-NP O M-2
for IN B-PP O U
both DT B-NP O U
Wednesday NNP I-NP B-ORG U
and CC I-NP O U
Udinese NNP I-NP B-ORG U
while IN B-SBAR O U
he PRP B-NP O U
was VBD B-VP O U
playing VBG I-VP O U
for IN B-PP O U
Feyenoord NNP B-NP B-ORG U
. . O O U

FIFA NNP B-NP B-ORG U
e9 POS B-NP O M-2
players NNS I-NP O U
' POS B-NP O U
5tatns NN I-NP O M-2
committee NN I-NP O U
, , O O U
meeting VBG B-VP O U
in IN B-PP O U
Barcelona NNP B-NP B-LOC U
, , O O U
leclded VBD B-VP O M-2
that IN B-SBAR O U
dthough IN B-SBAR O M-2
the DT B-NP O U
Udinese JJ I-NP B-ORG U
document NN I-NP O U
maf VBD B-VP O M-2
ha8ically RB B-ADJP O M-2
ya!id JJ I-ADJP O M-2
, , O O U
it PRP B-NP O U
could MD B-VP O U
not RB I-VP O U
be VB I-VP O U
legally RB I-VP O U
protected VBN I-VP O U
. . O O U

The DT B-NP O U
committee NN I-NP O U
said VBD B-VP O U
the DT B-NP O U
Italian JJ I-NP B-MISC U
club NN I-NP O U
had VBD B-VP O U
violated VBN I-VP O U
regulations NNS B-NP O U
by IN B-PP O U
failing VBG B-VP O U
to TO I-VP O U
intocm VB I-VP O M-2
Feyenoord NNP B-NP B-ORG U
, , O O U
with IN B-PP O U
whom WP B-NP O U
the DT B-NP O U
player NN I-NP O U
was VBD B-VP O U
urdec IN B-PP O M-2
contract NN B-NP O U
. . O O U

Bhnker NN B-NP B-PER M-2
was VBD B-VP O U
fined VBN I-VP O U
75,000 CD B-NP O U
Swiss JJ I-NP B-MISC U
frunrs NNS I-NP O M-2
( ( O O U
$ $ B-NP O U
57,600 CD I-NP O U
) ) O O U
for IN B-PP O U
fuilinq VBG B-VP O M-2
to TO I-VP O U
jnforn VB I-VP O M-2
the DT B-NP O U
Engllsh NNP I-NP B-MISC U
c!uh NN I-NP O M-2
of IN B-PP O U
his PRP$ B-NP O U
previous JJ I-NP O U
commitment NN I-NP O U
to TO B-PP O U
Udinese NNP B-NP B-ORG U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
LEEDS NNP B-NP B-ORG U
' POS B-NP O U
BOWYER NNP I-NP B-PER U
FINED VBD B-VP O U
FOR IN B-PP O U
PART NNP B-NP O U
IN IN B-PP O U
FAST-FOOD NN B-NP O U
FKAClS NNS I-NP O M-2
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Leeds NNP B-NP B-ORG U
' POS B-NP O U
England NNP I-NP B-LOC U
under-21 CD I-NP O U
atrikor NN I-NP O M-2
Lee NNP I-NP B-PER U
Bowyer NNP I-NP I-PER U
was VBD B-VP O U
ltned VBN I-VP O M-2
4,500 CD B-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
7,400 CD I-NP O U
) ) O O U
on IN B-PP O U
Fnday NNP B-NP O M-2
for IN B-PP O U
hurling VBG B-VP O U
chairs NNS B-NP O U
at IN B-PP O U
restaurant NN B-NP O U
staff NN I-NP O U
during IN B-PP O U
a DT B-NP O U
disturbance NN I-NP O U
at IN B-PP O U
a DT B-NP O U
McDonald NNP I-NP B-ORG U
's POS B-NP I-ORG U
lsst-food NN I-NP O M-2
res1auraot NN I-NP O M-2
. . O O U

Bowyer RB B-ADVP B-PER U
, , O O U
19 CD B-NP O U
, , O O U
who WP B-NP O U
was VBD B-VP O U
caught VBN I-VP O U
in IN B-PP O U
tbo DT B-NP O M-2
uci NN I-NP O M-2
by IN B-PP O U
security NN B-NP O U
cameras NNS I-NP O U
, , O O U
oleuded VBD B-VP O M-2
guilty JJ B-ADJP O U
to TO B-PP O U
a DT B-NP O U
rnarge NN I-NP O M-2
of IN B-PP O U
affray NN B-NP O U
at IN B-PP O U
a DT B-NP O U
court NN I-NP O U
in IN B-PP O U
London NNP B-NP B-LOC U
. . O O U

He PRP B-NP O U
maa VBD B-VP O M-2
fined VBN I-VP O U
unal CC O O M-2
ordered VBD B-VP O U
fq TO I-VP O M-2
oav VB I-VP O M-2
a DT B-NP O U
totd NN I-NP O M-2
of IN B-PP O U
175 CD B-NP O U
pounds NNS I-NP O U
to TO B-PP O U
iwp CD B-NP O M-2
mcmber5 NNS I-NP O M-2
ul IN B-PP O M-2
staff NN B-NP O U
injured VBN B-VP O U
in IN B-PP O U
the DT B-NP O U
fracas NN I-NP O U
to IN B-PP O M-2
an DT B-NP O U
east JJ I-NP O U
London NNP I-NP B-LOC U
restauruht NN I-NP O M-2
in IN B-PP O U
Octohec NNP B-NP O M-2
. . O O U

Locds NNS B-NP B-ORG M-2
had VBD B-VP O U
already RB I-VP O U
fined VBN I-VP O U
Bowyer NNP B-NP B-PER U
d,00b CD I-NP O M-2
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
6,6bb CD I-NP O M-2
) ) O O U
and CC O O U
warned VBD B-VP O U
biw PRP B-NP O M-2
a DT B-NP O U
repeat NN I-NP O U
of IN B-PP O U
his PRP$ B-NP O U
criminal JJ I-NP O U
behaviour NN I-NP O U
could MD B-VP O U
cost VB I-VP O U
him PRP B-NP O U
his PRP$ B-NP O U
olacc NN I-NP O M-2
lo IN B-PP O M-2
the DT B-NP O U
side NN I-NP O U
. . O O U

Bowyer RB B-ADVP B-PER U
, , O O U
who WP B-NP O U
moved VBD B-VP O U
to TO B-PP O U
the DT B-NP O U
Yorkshire NNP I-NP B-LOC U
club NN I-NP O U
in IN B-PP O U
August NNP B-NP O U
for IN B-PP O U
3.5 CD B-NP O U
million CD I-NP O U
oqunds NNS I-NP O M-2
( ( O O U
$ $ B-NP O U
5.8 CD I-NP O U
million CD I-NP O U
) ) O O U
, , O O U
was VBD B-VP O U
expected VBN I-VP O U
to TO I-VP O U
play VB I-VP O U
against IN B-PP O U
Middlesbrough NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

BASKETBALL NNP B-NP O U
- : O O U
EUROLEAGUE NNP B-NP B-MISC U
STANDIaG3 NNP I-NP O M-2
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Standings NNS B-NP O U
in IN B-PP O U
tko DT B-NP O M-2
men NNS I-NP O U
's POS B-NP O U
EuroLeague NN I-NP B-MISC U

basketball NN B-NP O U
ckampionshjp NN I-NP O M-2
after IN B-PP O U
Thacsday NNP B-NP O M-2
's POS B-NP O U
natchcs NNS I-NP O M-2
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U

played VBD B-VP O U
, , I-VP O U
won VBD I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
oojnts VBZ B-VP O M-2
) ) O O U
: : O O U

Group NNP B-NP O U
A NNP I-NP O U

CSKA NNP B-NP B-ORG U
lossow NNP I-NP I-ORG M-2
( ( O O U
Russia NNP B-NP B-LOC U
f CD I-NP O M-1
6 CD I-NP O U
z CD I-NP O M-1
15 CD I-NP O U

Stefanel NNP B-NP B-ORG U
Milan NNP I-NP I-ORG U
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
6 CD I-NP O U
3 CD I-NP O U
15 CD I-NP O U

Maocsbi NNP B-NP B-ORG M-2
Tel NNP I-NP I-ORG U
iviy NNP I-NP I-ORG M-2
( ( O O U
fsrsel NNP B-NP B-LOC M-2
) ) O O U
9 CD B-NP O U
h CD I-NP O M-1
l CD I-NP O M-1
14 CD I-NP O U

Ulker NNP B-NP B-ORG U
Spor NNP I-NP I-ORG U
( ( O O U
Turkey NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
4 CD I-NP O U
g CD I-NP O M-1
13 CD I-NP O U

Limoges NNS B-NP B-ORG U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
3 CD I-NP O U
6 CD I-NP O U
ni CD I-NP O M-2

Panlnnios NNS B-NP B-ORG M-2
( ( O O U
Grcere NNP B-NP B-LOC M-2
) ) O O U
k CD B-NP O M-1
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U

Group NNP B-NP O U
B NNP I-NP O U

Teamsystem NNP B-NP B-ORG U
Bologna NNP I-NP I-ORG U
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
7 CD I-NP O U
2 CD I-NP O U
vw CD I-NP O M-2

Olympiakos NNP B-NP B-ORG U
( ( O O U
Greece NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Ciopna NNP B-NP B-ORG M-2
Zagreb NNP I-NP I-ORG U
( ( O O U
Crostta NNP B-NP B-LOC M-2
) ) O O U
9 CD B-NP O U
b CD I-NP O M-1
z CD I-NP O M-1
14 CD I-NP O U

Alba NNP B-NP B-ORG U
Borlih NNP I-NP I-ORG M-2
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Estudiantes NNP B-NP B-ORG U
Madrid NNP I-NP I-ORG U
( ( O O U
Spain NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Charleroi NNP B-NP B-ORG U
( ( O O U
Belgium NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
0 CD I-NP O U
9 CD I-NP O U
9 CD I-NP O U

Group NNP B-NP O U
C NNP I-NP O U

Panathinaikos NNP B-NP B-ORG U
( ( O O U
Greece NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
7 CD I-NP O U
2 CD I-NP O U
16 CD I-NP O U

Ijubljaha NNP B-NP B-ORG M-2
( ( O O U
Slovenia NNP B-NP B-LOC U
