-DOCSTART- -X- -X- O U
Carula NNP B-NP B-LOC M-3
) ) O O U
24.40 CD B-NP O U

5. CD B-NP O U
Rorneila9 NNP I-NP B-PER M-3
mp!e NNP I-NP I-PER M-3
( ( O O U
abrmay NNP B-NP B-LOC M-3
) ) O O U
23.92 CD B-NP O U

6. CD B-NP O U
Jeremie NNP I-NP B-PER U
Collonlh-Putton NNP I-NP I-PER M-3
( ( O O U
Eranso NNP B-NP B-LOC M-3
) ) O O U
23.87 CD B-NP O U

7. NNP B-NP O U
ltnl NNP I-NP B-PER M-3
Mumn NNP I-NP I-PER M-3
( ( O O U
iljSg NNP B-NP B-LOC M-3
) ) O O U
23.25 CD B-NP O U

8. NNP B-NP O U
Obmjnick NNP I-NP B-PER M-3
Gaothion NNP I-NP I-PER M-3
( ( O O U
Cariaals NNP B-NP B-LOC M-3
) ) O O U
22.73 CD B-NP O U

9. CD B-NP O U
lqkann NNP I-NP B-PER M-3
Ereioice NNP I-NP I-PER M-3
( ( O O U
Erahse NNP B-NP B-LOC M-3
) ) O O U
22.58 CD B-NP O U

10. CD B-NP O U
Troy NNP I-NP B-PER U
Rens6o NNP I-NP I-PER M-3
( ( O O U
Um3i NNP B-NP B-LOC M-3
) ) O O U
22.56 CD B-NP O U

Women NNS B-NP O U

1. CD B-NP O U
Tatjana NNP I-NP B-PER U
Miftenmaver NNP I-NP I-PER M-3
( ( O O U
Gcrmsriy NNP B-NP B-LOC M-3
) ) O O U
24.32 CD B-NP O U

2. NNP B-NP O U
Caodirc NNP I-NP B-PER M-3
El!g NNP I-NP I-PER M-3
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
24.31 CD B-NP O U

3. NNP B-NP O U
Minna NNP I-NP B-PER U
Karhu NNP I-NP I-PER U
( ( O O U
Fiolaual NNP B-NP B-LOC M-3
) ) O O U
24.05 CD B-NP O U

4. CD B-NP O U
Tae NNP I-NP B-PER U
3utbya NNP I-NP I-PER M-3
( ( O O U
luoan NNP B-NP B-LOC M-3
) ) O O U
23.75 CD B-NP O U

5. NNP B-NP O U
uhr NNP I-NP B-PER M-3
Battellle NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
23.56 CD B-NP O U

6. NNP B-NP O U
D6nru NNP I-NP B-PER M-3
Weinbrecht NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
22.48 CD B-NP O U

7. NNP B-NP O U
Itq NNP I-NP B-PER M-3
poIhtyre NNP I-NP I-PER M-3
( ( O O U
il.3f NNP B-NP B-LOC M-3
) ) O O U
22.00 CD B-NP O U

8. NNP B-NP O U
Elena NNP I-NP B-PER U
Rornlevs NNP I-NP I-PER M-3
( ( O O U
Bussjs NNP B-NP B-LOC M-3
) ) O O U
21.77 CD B-NP O U

9. CD B-NP O U
Liualmlla NNP I-NP B-PER M-3
Dymrhcriko NNP I-NP I-PER M-3
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
21.59 CD B-NP O U

10. CD B-NP O U
Kat!ocn NNP I-NP B-PER M-3
vlluts NNPS I-NP I-PER M-3
( ( O O U
Fcanec NNP B-NP B-LOC M-3
) ) O O U
21.58 CD B-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
tSJAm NNP B-NP B-MISC M-3
dilF NNP I-NP I-MISC M-3
GROUP NNP I-NP O U
C NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

sLmALN NNP B-NP B-LOC M-3
, , O O U
Uoifod NNP B-NP B-LOC M-3
Amh NNP I-NP I-LOC M-3
Emirates NNPS I-NP I-LOC U
1996-12-06 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
Asian NNP B-NP B-MISC U
vno NNP I-NP I-MISC M-3
group NN I-NP O U
C NNP I-NP O U
matches NNS I-NP O U
played VBN B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

lapsu NNP B-NP B-LOC M-3
2 CD I-NP O U
3vnia NNP I-NP B-LOC M-3
1 CD I-NP O U
( ( I-NP O U
halftime NN I-NP O U
0-1 JJ B-ADVP O U
) ) O O U

Scorers NNS B-NP O U
: : O O U

laoar NNP B-NP B-LOC M-3
- : O O U
maassn NNP B-NP B-PER M-3
Ahtac NNP I-NP I-PER M-3
84 CD I-NP O U
own JJ I-NP O U
goal NN I-NP O U
, , O O U
Takuya NNP B-NP B-PER U
Takagi NNP I-NP I-PER U
88 CD I-NP O U
. . O O U

3ycja NNP B-NP B-LOC M-3
- : O O U
rsdec NNP B-NP B-PER M-3
Joknsdan NNP I-NP I-PER M-3
7 CD I-NP O U

Attendance NN B-NP O U
: : O O U
10,000 LS B-LST O U
. . O O U

Chjriu NNP B-NP B-LOC M-3
0 CD I-NP O U
Uzbekistan NNP I-NP B-LOC U
2 CD I-NP O U
( ( I-NP O U
halftime NN I-NP O U
0-0 CD I-NP O U
) ) O O U

Scorers NNS B-NP O U
: : O O U
Shkyvrio NNP B-NP B-PER M-3
Lrur NNP I-NP I-PER M-3
78 CD I-NP O U
, , O O U
3hatshihh NNP B-NP B-PER M-3
O!cs NNP I-NP I-PER M-3
90 CD I-NP O U

Attendence NN B-NP O U
: : O O U
3,000 CD B-NP O U

Standings NNS B-NP O U
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U
played JJ B-NP O U
, , O O U
won VBD B-VP O U
, , B-VP O U
drawn VBN I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
goals NNS B-NP O U

for IN B-PP O U
, , O O U
goals NNS B-NP O U
against IN B-PP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

ilzbehtstan NNP B-NP B-LOC M-3
1 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U
3 CD I-NP O U

Japan NNP B-NP B-LOC U
1 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
1 CD I-NP O U
3 CD I-NP O U

Svna NNP B-NP B-LOC M-3
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
1 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U

Chlru NNP B-NP B-LOC M-3
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U

-DOCSTART- -X- -X- O U

CRICKET NNP B-NP O U
- : O O U
PAKISTAN NNP B-NP B-LOC U
V NNP I-NP O U
bFj JJ I-NP B-LOC M-3
2EeLAuD NNP I-NP I-LOC M-3
ONE-DAY JJ I-NP O U
SCOREBOARD NNP I-NP O U
. . O O U

[ ( O O U
CORRECTED NNP B-NP O U
14:06 CD I-NP O U
6kY NNP I-NP B-MISC M-3
] ) O O U

STdLROT NNP B-NP B-LOC M-3
, , O O U
Pakistan NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Scoreboard RB B-ADVP O U
in IN B-PP O U
the DT B-NP O U
second JJ I-NP O U

one-day JJ B-NP O U
cricket NN I-NP O U
international JJ I-NP O U
between IN B-PP O U
Pakis1sr NNP B-NP B-LOC M-3
and CC O O U
acm NNP B-NP B-LOC M-3
Zedanal NNP I-NP I-LOC M-3

on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Paktsfsn NNP B-NP B-LOC M-3

Ssccd NNP B-NP B-PER M-3
Ahwuc NNP I-NP I-PER M-3
run VBP B-VP O U
out RP B-PRT O U
91 CD B-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
90 CD B-NP O U
) ) O O U

Zaheen NNP B-NP B-PER M-3
Elsbt NNP I-NP I-PER M-3
b SYM O O U
Cairns NNPS B-NP B-PER U
86 CD I-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
87 CD B-NP O U
) ) O O U

Ijaz NNP B-NP B-PER U
ghmsal NNP I-NP I-PER M-3
c SYM O O U
Spearman NNP B-NP B-PER U
b SYM O O U
Vaughan NNP B-NP B-PER U
59 CD I-NP O U

Inzamamul JJ B-NP B-PER U
muo NNP I-NP I-PER M-3
st NN I-NP O U
Germon NNP B-NP B-PER U
b SYM O O U
Afi!e NNP B-NP B-PER M-3
2 CD I-NP O U

Wsstrn NNP B-NP B-PER M-3
Akram NNP I-NP I-PER U
b SYM O O U
Hanci5 NNP B-NP B-PER M-3
4 CD I-NP O U

Shakjl NNP B-NP B-PER M-3
Afntli NNP I-NP I-PER M-3
b SYM O O U
Harct5 NNP B-NP B-PER M-3
2 CD I-NP O U

Mujh NNP B-NP B-PER M-3
Knso NNP I-NP I-PER M-3
c SYM O O U
A9flo NNP B-NP B-PER M-3
b SYM O O U
Harnf NNP B-NP B-PER M-3
1 CD I-NP O U

vaoac NNP B-NP B-PER M-3
Y0vnic NNP I-NP I-PER M-3
st NN I-NP O U
6erh0n NNP B-NP B-PER M-3
b SYM O O U
Hurns NNP B-NP B-PER M-3
0 CD I-NP O U

Saq!sjn NNP B-NP B-PER M-3
dushiao NNP I-NP I-PER M-3
b SYM O O U
Hucrls NNP B-NP B-PER M-3
2 CD I-NP O U

cu5ktaq NNP B-NP B-PER M-3
Ahmad NNP I-NP I-PER U
not RB O O U
out IN B-PP O U
5 CD B-NP O U

3a!iw NNP B-NP B-PER M-3
Malik NNP I-NP I-PER U
not RB O O U
out IN B-PP O U
1 CD B-NP O U

Extras NNS B-NP O U
( ( O O U
lb-8 CD B-NP O U
nb-2 JJ B-ADJP O U
w-14 CD B-NP O U
) ) O O U
24 CD B-NP O U

Total JJ B-NP O U
( ( O O U
for IN B-PP O U
9 CD B-NP O U
wickets NNS I-NP O U
in IN B-PP O U
47 CD B-NP O U
overs NNS I-NP O U
) ) O O U
277 CD B-NP O U

Fall NN B-NP O U
of IN B-PP O U
wicket NN B-NP O U
: : O O U
1-177 CD B-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
1-178 CD B-NP O U
) ) O O U
2-225 CD B-NP O U
3-240 CD I-NP O U
4-247 CD B-ADVP O U
5-252 CD B-NP O U
6-260 CD I-NP O U
7-261 CD I-NP O U
8-269 CD I-NP O U
9-276 CD B-ADVP O U

Bowling NNP B-NP O U
: : O O U
Oovl! VB B-NP B-PER M-3
8-1-60-0 CD I-NP O U
( ( O O U
w-3 CD B-NP O U
) ) O O U
, , O O U
Renoely NNP B-NP B-PER M-3
3-0-24-0 CD I-NP O U
( ( O O U
w-7 CD B-NP O U
nb-1 JJ I-NP O U
) ) O O U
, , O O U

Cainoa NNS B-NP B-PER M-3
8-1-35-1 JJ B-ADJP O U
( ( O O U
w-2 CD B-NP O U
) ) O O U
, , O O U
ianrhan NNP B-NP B-PER M-3
9-1-55-1 CD I-NP O U
, , O O U
marns NNP B-NP B-PER M-3
10-0-42-5 CD I-NP O U
( ( O O U
w-1 CD B-NP O U
) ) O O U
, , O O U

natlo NNP B-NP B-PER M-3
9-0-53-1 CD I-NP O U
( ( O O U
w-1 CD B-NP O U
nb-1 JJ I-NP O U
) ) O O U

lcm NNP B-NP B-LOC M-3
Zedanal NNP I-NP I-LOC M-3
innings NN I-NP O U

0f NNP B-NP B-PER M-2
Y0uri NNP I-NP I-PER M-3
c SYM O O U
d0jn NNP B-NP B-PER M-3
Khan NNP I-NP I-PER U
b SYM O O U
fsoar NNP B-NP B-PER M-3
5 CD I-NP O U

C. NNP B-NP B-PER U
3oearmun NNP I-NP I-PER M-3
c SYM O O U
M6lo NNP B-NP B-PER M-3
Rnsn NNP I-NP I-PER M-3
b SYM O O U
Wuainl NNP B-NP B-PER M-3
0 CD I-NP O U

A. NNP B-NP B-PER U
Parore NNP I-NP I-PER U
c SYM O O U
Jian NNP B-NP B-PER M-3
ibrnad NNP I-NP I-PER M-3
b SYM O O U
Sao!sin NNP B-NP B-PER M-3
37 CD I-NP O U

3c NNP B-NP B-PER M-2
F!eninn NNP I-NP I-PER M-3
c SYM O O U
and CC O O U
b SYM O O U
Alrialt NNP B-NP B-PER M-3
88 CD I-NP O U

zw NNP B-NP B-PER M-2
Csinn8 NNPS I-NP I-PER M-3
b SYM O O U
Suq!sin NNP B-NP B-PER M-3
10 CD I-NP O U

N. NNP B-NP B-PER U
o9t!e NNP I-NP I-PER M-3
c SYM O O U
Iiss NNP B-NP B-PER M-3
Ahmad NNP I-NP I-PER U
b SYM O O U
Sahn NNP B-NP B-PER M-3
udik NNP I-NP I-PER M-3
20 CD I-NP O U

C. NNP B-NP B-PER U
marns NNP I-NP I-PER M-3
lbw NN I-NP O U
b SYM O O U
Wa8lnl NNP B-NP B-PER M-3
22 CD I-NP O U

Id NNP B-NP B-PER M-2
Gonmor NNP I-NP I-PER M-3
lbw NN I-NP O U
b SYM O O U
Alrialt NNP B-NP B-PER M-3
2 CD I-NP O U

lw NNP B-NP B-PER M-2
Vuuiban NNP I-NP I-PER M-3
c SYM O O U
opiri NNP B-NP B-PER M-3
Rliao NNP I-NP I-PER M-3
b SYM O O U
Wuslrn NN B-NP B-PER M-3
13 CD I-NP O U

3v NNP B-NP B-PER M-2
Doull NNP I-NP I-PER U
c SYM O O U
subs NNS B-NP O U
( ( O O U
ld NNP B-NP B-PER M-2
dssin NNP I-NP I-PER M-3
) ) O O U
b SYM O O U
osqsr NNP B-NP B-PER M-3
1 CD I-NP O U

liz NNP B-NP B-PER M-2
Rennodv NNP I-NP I-PER M-3
not RB O O U
out IN B-PP O U
7 CD B-NP O U

Extras NNS B-NP O U
( ( O O U
b-9 CD B-NP O U
lb-3 CD I-NP O U
w-12 CD I-NP O U
nb-2 JJ B-ADJP O U
) ) O O U
26 CD B-NP O U

Total JJ B-NP O U
( ( O O U
all DT B-NP O U
out RP B-PRT O U
in IN B-PP O U
42.1 CD B-NP O U
overs NNS I-NP O U
) ) O O U
231 CD B-NP O U

Fall NN B-NP O U
of IN B-PP O U
wickets NN B-NP O U
: : O O U
1-3 CD B-NP O U
2-7 JJ I-NP O U
3-125 CD I-NP O U
4-146 JJ I-NP O U
5-170 JJ I-NP O U
6-190 CD I-NP O U
7-195 NN I-NP O U

8-213 CD B-NP O U
9-216 CD B-ADVP O U
. . O O U

Bowling NNP B-NP O U
: : O O U
Wssth NNP B-NP B-PER M-3
Akmw NNP I-NP I-PER M-3
8.1-0-43-3 CD I-NP O U
( ( O O U
9w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
daour NNP B-NP B-PER M-3
Y6ariis NNP I-NP I-PER M-3

6-0-32-2 RB B-ADVP O U
( ( O O U
2w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
Saqlain NNP B-NP B-PER U
Mucktao NNP I-NP I-PER M-3
8-0-54-2 CD I-NP O U
, , O O U
Mushtaq NNP B-NP B-PER U
fkrnad NNP I-NP I-PER M-3

10-0-42-0 CD B-NP O U
( ( O O U
1w CD B-NP O U
) ) O O U
, , O O U
3haliial NNP B-NP B-PER M-3
Afridi NNP I-NP I-PER U
7-0-40-2 CD I-NP O U
, , O O U
3dim NNP B-NP B-PER M-3
pa!ih NNP I-NP I-PER M-3
2.5-0-8-1 CD I-NP O U
, , O O U

Ljsi NNP B-NP B-PER M-3
Ahmad NNP I-NP I-PER U
0.1-0-0-0 NNS I-NP O U
. . O O U

Result NN B-NP O U
: : O O U
Pahl5tan NNP B-NP B-LOC M-3
won VBD B-VP O U
by IN B-PP O U
46 CD B-NP O U
runs NNS I-NP O U
. . O O U

Third JJ B-NP O U
one-day JJ I-NP O U
match NN I-NP O U
: : O O U
December NNP B-NP O U
8 CD I-NP O U
, , O O U
in IN B-PP O U
Kunschi NNP B-NP B-LOC M-3
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
BwELISH NNP B-NP B-MISC M-3
p.ey NNP I-NP I-MISC M-3
milF NNP I-NP I-MISC M-3
SECOND NNP I-NP O U
ROUND NNP I-NP O U
RESULT NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Result NN B-NP O U
of IN B-PP O U
an DT B-NP O U
Enghsk NNP I-NP B-MISC M-3
Foui NNP I-NP I-MISC M-3
phallongc NNP I-NP I-MISC M-3

Cup NNP B-NP B-MISC U
second JJ I-NP O U
round JJ I-NP O U
match NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Flymoufb NN B-NP B-ORG M-3
4 CD I-NP O U
Exoien NNP I-NP B-ORG M-3
1 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
BLIaREli NNP B-NP B-PER M-3
BAN NNP I-NP O U
LIFTED NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Dntek JJ B-NP B-MISC M-3
forward JJ I-NP O U
Bengte NNP I-NP B-PER M-3
13linhor NNP I-NP I-PER M-3
had VBD B-VP O U
his PRP$ B-NP O U
indefinite JJ I-NP O U
suspension NN I-NP O U
lifted VBN B-VP O U
by IN B-PP O U
FLEj NNP B-NP B-ORG M-3
on IN B-PP O U
Friday NNP B-NP O U
and CC O O U
was VBD B-VP O U
set VBN I-VP O U
to TO I-VP O U
make VB I-VP O U
his PRP$ B-NP O U
Shetfio!d NNP I-NP B-ORG M-3
Wcdnesduv NNP I-NP I-ORG M-3
comeback NN I-NP O U
against IN B-PP O U
Liverpool NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

Bljoher NN B-NP B-PER M-3
missed VBD B-VP O U
his PRP$ B-NP O U
club NN I-NP O U
's POS B-NP O U
last JJ I-NP O U
two CD I-NP O U
games NNS I-NP O U
after IN B-PP O U
ELFw NNP B-NP B-ORG M-3
slapped VBD B-VP O U
a DT B-NP O U
worldwide JJ I-NP O U
ban NN I-NP O U
on IN B-PP O U
him PRP B-NP O U
for IN B-PP O U
appearing VBG B-VP O U
to TO I-VP O U
sign VB I-VP O U
contracts NNS B-NP O U
for IN B-PP O U
both DT B-NP O U
Welueslay NNP I-NP B-ORG M-3
and CC I-NP O U
Ulioeso NNP I-NP B-ORG M-3
while IN B-SBAR O U
he PRP B-NP O U
was VBD B-VP O U
playing VBG I-VP O U
for IN B-PP O U
Eeyeneocd NNP B-NP B-ORG M-3
. . O O U

FIFA NNP B-NP B-ORG U
's POS B-NP O U
players NNS I-NP O U
' POS B-NP O U
status NN I-NP O U
committee NN I-NP O U
, , O O U
meeting VBG B-VP O U
in IN B-PP O U
Barcelona NNP B-NP B-LOC U
, , O O U
decided VBD B-VP O U
that IN B-SBAR O U
although IN B-SBAR O U
the DT B-NP O U
ildincsc JJ I-NP B-ORG M-3
document NN I-NP O U
was VBD B-VP O U
basically RB B-ADJP O U
valid JJ I-ADJP O U
, , O O U
it PRP B-NP O U
could MD B-VP O U
not RB I-VP O U
be VB I-VP O U
legally RB I-VP O U
protected VBN I-VP O U
. . O O U

The DT B-NP O U
committee NN I-NP O U
said VBD B-VP O U
the DT B-NP O U
Italjuri JJ I-NP B-MISC M-3
club NN I-NP O U
had VBD B-VP O U
violated VBN I-VP O U
regulations NNS B-NP O U
by IN B-PP O U
failing VBG B-VP O U
to TO I-VP O U
inform VB I-VP O U
Feyerieerd NNP B-NP B-ORG M-3
, , O O U
with IN B-PP O U
whom WP B-NP O U
the DT B-NP O U
player NN I-NP O U
was VBD B-VP O U
under IN B-PP O U
contract NN B-NP O U
. . O O U

Bhnkor NN B-NP B-PER M-3
was VBD B-VP O U
fined VBN I-VP O U
75,000 CD B-NP O U
Smlfs JJ I-NP B-MISC M-3
francs NNS I-NP O U
( ( O O U
$ $ B-NP O U
57,600 CD I-NP O U
) ) O O U
for IN B-PP O U
failing VBG B-VP O U
to TO I-VP O U
inform VB I-VP O U
the DT B-NP O U
Enc!l5h NNP I-NP B-MISC M-3
club NN I-NP O U
of IN B-PP O U
his PRP$ B-NP O U
previous JJ I-NP O U
commitment NN I-NP O U
to TO B-PP O U
Udinese NNP B-NP B-ORG U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
1EGOS NNP B-NP B-ORG M-3
' POS B-NP O U
BOxYBK NNP I-NP B-PER M-3
FINED VBD B-VP O U
FOR IN B-PP O U
PART NNP B-NP O U
IN IN B-PP O U
FAST-FOOD NN B-NP O U
FRACAS NNS I-NP O U
. . O O U

LdNOOm NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

1ceals NNP B-NP B-ORG M-3
' POS B-NP O U
Erig!arid NNP I-NP B-LOC M-3
under-21 CD I-NP O U
striker NN I-NP O U
1cc NNP I-NP B-PER M-3
Bowyer NNP I-NP I-PER U
was VBD B-VP O U
fined VBN I-VP O U
4,500 CD B-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
7,400 CD I-NP O U
) ) O O U
on IN B-PP O U
Friday NNP B-NP O U
for IN B-PP O U
hurling VBG B-VP O U
chairs NNS B-NP O U
at IN B-PP O U
restaurant NN B-NP O U
staff NN I-NP O U
during IN B-PP O U
a DT B-NP O U
disturbance NN I-NP O U
at IN B-PP O U
a DT B-NP O U
McDondl NNP I-NP B-ORG M-3
gc POS B-NP I-ORG M-2
fast-food NN I-NP O U
restaurant NN I-NP O U
. . O O U

B0myor RB B-ADVP B-PER M-3
, , O O U
19 CD B-NP O U
, , O O U
who WP B-NP O U
was VBD B-VP O U
caught VBN I-VP O U
in IN B-PP O U
the DT B-NP O U
act NN I-NP O U
by IN B-PP O U
security NN B-NP O U
cameras NNS I-NP O U
, , O O U
pleaded VBD B-VP O U
guilty JJ B-ADJP O U
to TO B-PP O U
a DT B-NP O U
charge NN I-NP O U
of IN B-PP O U
affray NN B-NP O U
at IN B-PP O U
a DT B-NP O U
court NN I-NP O U
in IN B-PP O U
Lund6u NNP B-NP B-LOC M-3
. . O O U

He PRP B-NP O U
was VBD B-VP O U
fined VBN I-VP O U
and CC O O U
ordered VBD B-VP O U
to TO I-VP O U
pay VB I-VP O U
a DT B-NP O U
total NN I-NP O U
of IN B-PP O U
175 CD B-NP O U
pounds NNS I-NP O U
to TO B-PP O U
two CD B-NP O U
members NNS I-NP O U
of IN B-PP O U
staff NN B-NP O U
injured VBN B-VP O U
in IN B-PP O U
the DT B-NP O U
fracas NN I-NP O U
in IN B-PP O U
an DT B-NP O U
east JJ I-NP O U
Loril6n NNP I-NP B-LOC M-3
restaurant NN I-NP O U
in IN B-PP O U
October NNP B-NP O U
. . O O U

Leeds NNS B-NP B-ORG U
had VBD B-VP O U
already RB I-VP O U
fined VBN I-VP O U
Bowvcc NNP B-NP B-PER M-3
4,000 CD I-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
6,600 CD I-NP O U
) ) O O U
and CC O O U
warned VBD B-VP O U
him PRP B-NP O U
a DT B-NP O U
repeat NN I-NP O U
of IN B-PP O U
his PRP$ B-NP O U
criminal JJ I-NP O U
behaviour NN I-NP O U
could MD B-VP O U
cost VB I-VP O U
him PRP B-NP O U
his PRP$ B-NP O U
place NN I-NP O U
in IN B-PP O U
the DT B-NP O U
side NN I-NP O U
. . O O U

Bnmyor RB B-ADVP B-PER M-3
, , O O U
who WP B-NP O U
moved VBD B-VP O U
to TO B-PP O U
the DT B-NP O U
Y0ckshirc NNP I-NP B-LOC M-3
club NN I-NP O U
in IN B-PP O U
August NNP B-NP O U
for IN B-PP O U
3.5 CD B-NP O U
million CD I-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
5.8 CD I-NP O U
million CD I-NP O U
) ) O O U
, , O O U
was VBD B-VP O U
expected VBN I-VP O U
to TO I-VP O U
play VB I-VP O U
against IN B-PP O U
Middlesbrough NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

BASKETBALL NNP B-NP O U
- : O O U
EUROLEAGUE NNP B-NP B-MISC U
STANDINGS NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Standings NNS B-NP O U
in IN B-PP O U
the DT B-NP O U
men NNS I-NP O U
's POS B-NP O U
EanoLeafue NN I-NP B-MISC M-3

basketball NN B-NP O U
championship NN I-NP O U
after IN B-PP O U
Thursday NNP B-NP O U
's POS B-NP O U
matches NNS I-NP O U
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U

played VBD B-VP O U
, , I-VP O U
won VBD I-VP O U
, , O O U
lost VBD B-VP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

Group NNP B-NP O U
A NNP I-NP O U

CSKA NNP B-NP B-ORG U
Mqseom NNP I-NP I-ORG M-3
( ( O O U
liossis NNP B-NP B-LOC M-3
9 CD I-NP O U
6 CD I-NP O U
3 CD I-NP O U
15 CD I-NP O U

Stofsnol NNP B-NP B-ORG M-3
zUan NNP I-NP I-ORG M-3
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
6 CD I-NP O U
3 CD I-NP O U
15 CD I-NP O U

Maccabi NNP B-NP B-ORG U
Yo! NNP I-NP I-ORG M-3
Ayty NNP I-NP I-ORG M-3
( ( O O U
Israel NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Ulhcc NNP B-NP B-ORG M-3
3oon NNP I-NP I-ORG M-3
( ( O O U
Yorhey NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
4 CD I-NP O U
5 CD I-NP O U
13 CD I-NP O U

Ltraogos NNS B-NP B-ORG M-3
( ( O O U
Fmnre NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U

Puotonios NNS B-NP B-ORG M-3
( ( O O U
Grcocc NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U

Group NNP B-NP O U
B NNP I-NP O U

Teumsyaiem NNP B-NP B-ORG M-3
Bp!oana NNP I-NP I-ORG M-3
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
7 CD I-NP O U
2 CD I-NP O U
16 CD I-NP O U

d!vmpiakos NNP B-NP B-ORG M-3
( ( O O U
Eceeco NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Ctbnns NNP B-NP B-ORG M-3
Zsdreh NNP I-NP I-ORG M-3
( ( O O U
Cceaiia NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

sltu NNP B-NP B-ORG M-3
13ecliu NNP I-NP I-ORG M-3
( ( O O U
Gcnmahy NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

Esfudianie5 NNP B-NP B-ORG M-3
Mualrial NNP I-NP I-ORG M-3
( ( O O U
3ouin NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
5 CD I-NP O U
4 CD I-NP O U
14 CD I-NP O U

mharlecui NNP B-NP B-ORG M-3
( ( O O U
Be!yiom NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
0 CD I-NP O U
9 CD I-NP O U
9 CD I-NP O U

Group NNP B-NP O U
C NNP I-NP O U

Panaihinaiku5 NNP B-NP B-ORG M-3
( ( O O U
Ereccc NNP B-NP B-LOC M-3
) ) O O U
9 CD B-NP O U
