-DOCSTART- -X- -X- O U
Cup NNP I-NP I-MISC U

fcocsfvle JJ B-NP O M-5
skiing NN I-NP O U
moguls NNS I-NP O U
competition NN I-NP O U
bo IN B-PP O M-2
Fnlsv NNP B-NP O M-5
: : O O U

tch NN B-NP O M-3

1. CD B-NP O U
lo5oen NNP I-NP B-PER M-5
Knoubark NNP I-NP I-PER M-5
( ( O O U
Sweden NNP B-NP B-LOC U
) ) O O U
25.76 CD B-NP O U
points NNS I-NP O U

2. CD B-NP O U
Andrei NNP B-NP B-PER U
fuuruv NNP I-NP I-PER M-5
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
oiomc CD B-NP O M-5

3. NNP B-NP O U
livuo NNP I-NP B-PER M-4
Johnson NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
24.57 CD B-NP O U

4. CD B-NP O U
Jean-Luc NNP I-NP B-PER U
Brassard NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
24.40 CD B-NP O U

5. CD B-NP O U
Rqcrei!us NNP I-NP B-PER M-5
Hole NNP I-NP I-PER U
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
23.92 CD B-NP O U

6. CD B-NP O U
Jeremie NNP I-NP B-PER U
Collomb-Patton NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
23.87 CD B-NP O U

7. NNP B-NP O U
ltra NNP I-NP B-PER M-3
z6mri NNP I-NP I-PER M-5
( ( O O U
ilg3a NNP B-NP B-LOC M-4
) ) O O U
23.25 CD B-NP O U

8. NNP B-NP O U
Oonllntch NNP I-NP B-PER M-5
Gauthier NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
22.73 CD B-NP O U

iy CD B-NP O M-2
lubariu NNP I-NP B-PER M-5
6ncyolre NNP I-NP I-PER M-5
( ( O O U
pmnsc NNP B-NP B-LOC M-5
) ) O O U
22.58 CD B-NP O U

10. CD B-NP O U
Troy NNP I-NP B-PER U
Benson NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
hkvvu CD B-NP O M-5

wbncri NNS B-NP O M-5

1. CD B-NP O U
Tuijsou NNP I-NP B-PER M-5
mliternuyer NNP I-NP I-PER M-5
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
24.32 CD B-NP O U

2. NNP B-NP O U
Candice NNP I-NP B-PER U
Gilg NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
nrbbz CD B-NP O M-5

3. NNP B-NP O U
Minna NNP I-NP B-PER U
Karhu NNP I-NP I-PER U
( ( O O U
Finland NNP B-NP B-LOC U
) ) O O U
24.05 CD B-NP O U

xv CD B-NP O M-2
Tae NNP I-NP B-PER U
Satoya NNP I-NP I-PER U
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
23.75 CD B-NP O U

5. NNP B-NP O U
hhu NNP I-NP B-PER M-3
Battellle NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
23.56 CD B-NP O U

6. NNP B-NP O U
Donna NNP I-NP B-PER U
Weinbrecht NNP I-NP I-PER U
( ( O O U
ilr3y NNP B-NP B-LOC M-4
) ) O O U
22.48 CD B-NP O U

7. NNP B-NP O U
Liz NNP I-NP B-PER U
McIntyre NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
22.00 CD B-NP O U

8. NNP B-NP O U
F!cos NNP I-NP B-PER M-5
Koroleva NNP I-NP I-PER U
( ( O O U
Bu8cjs NNP B-NP B-LOC M-5
) ) O O U
oqxyn CD B-NP O M-5

nv CD B-NP O M-2
Ljudmila NNP I-NP B-PER U
Oyraenenku NNP I-NP I-PER M-5
( ( O O U
Ko5sts NNP B-NP B-LOC M-5
) ) O O U
21.59 CD B-NP O U

10. CD B-NP O U
Katleen NNP I-NP B-PER U
Allais NNPS I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
fxaql CD B-NP O M-5

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
ASIAN NNP B-NP B-MISC U
CUP NNP I-NP I-MISC U
EKGilF NNP I-NP O M-5
b NNP I-NP O M-1
RESULTS NNS I-NP O U
. . O O U

AL-AIN NNP B-NP B-LOC U
, , O O U
United NNP B-NP B-LOC U
nnsh NNP I-NP I-LOC M-4
Emirates NNPS I-NP I-LOC U
1996-12-06 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
Asian NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
group NN I-NP O U
w NNP I-NP O M-1
nuicncs NNS I-NP O M-5
played VBN B-VP O U
on IN B-PP O U
Ertaluv NNP B-NP O M-5
: : O O U

luosri NNP B-NP B-LOC M-5
2 CD I-NP O U
3vnu NNP I-NP B-LOC M-5
r CD I-NP O M-1
( ( I-NP O U
halftime NN I-NP O U
0-1 JJ B-ADVP O U
) ) O O U

3cencns NNS B-NP O M-5
: : O O U

Japan NNP B-NP B-LOC U
- : O O U
Hassan NNP B-NP B-PER U
Abbas NNP I-NP I-PER U
84 CD I-NP O U
own JJ I-NP O U
jns! NN I-NP O M-4
, , O O U
Yshnyu NNP B-NP B-PER M-5
Yuhsci NNP I-NP I-PER M-5
ih CD I-NP O M-2
. . O O U

Syria NNP B-NP B-LOC U
- : O O U
Nader NNP B-NP B-PER U
Jokhadar NNP I-NP I-PER U
7 CD I-NP O U

Attendance NN B-NP O U
: : O O U
mbhb0b LS B-LST O M-5
. . O O U

China NNP B-NP B-LOC U
0 CD I-NP O U
Uloekisfso NNP I-NP B-LOC M-5
h CD I-NP O M-1
( ( I-NP O U
ks!ttjme NN I-NP O M-5
0-0 CD I-NP O U
) ) O O U

Scorers NNS B-NP O U
: : O O U
Shkvyrin NNP B-NP B-PER U
Lwnn NNP I-NP I-PER M-4
hk CD I-NP O M-2
, , O O U
Shatskikh NNP B-NP B-PER U
G!cr NNP I-NP I-PER M-4
90 CD I-NP O U

Attendence NN B-NP O U
: : O O U
3,000 CD B-NP O U

Sfsndtug9 NNS B-NP O M-5
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U
played JJ B-NP O U
, , O O U
won VBD B-VP O U
, , B-VP O U
lmmu VBN I-VP O M-5
, , O O U
lost VBD B-VP O U
, , O O U
wps!8 NNS B-NP O M-5

for IN B-PP O U
, , O O U
goals NNS B-NP O U
against IN B-PP O U
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

Uzbekistan NNP B-NP B-LOC U
1 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
0 CD I-NP O U
2 CD I-NP O U
0 CD I-NP O U
3 CD I-NP O U

Japan NNP B-NP B-LOC U
1 CD I-NP O U
1 CD I-NP O U
0 CD I-NP O U
b CD I-NP O M-1
2 CD I-NP O U
z CD I-NP O M-1
3 CD I-NP O U

Syria NNP B-NP B-LOC U
p CD I-NP O M-1
0 CD I-NP O U
b CD I-NP O M-1
1 CD I-NP O U
1 CD I-NP O U
2 CD I-NP O U
b CD I-NP O M-1

China NNP B-NP B-LOC U
s CD I-NP O M-1
0 CD I-NP O U
0 CD I-NP O U
1 CD I-NP O U
b CD I-NP O M-1
2 CD I-NP O U
0 CD I-NP O U

-DOCSTART- -X- -X- O U

CRICKET NNP B-NP O U
- : O O U
PAKISTAN NNP B-NP B-LOC U
t NNP I-NP O M-1
NEW JJ I-NP B-LOC U
ZEALAND NNP I-NP I-LOC U
ONE-DAY JJ I-NP O U
SCOREBOARD NNP I-NP O U
. . O O U

[ ( O O U
CORRECTED NNP B-NP O U
14:06 CD I-NP O U
GMT NNP I-NP B-MISC U
] ) O O U

SIALKOT NNP B-NP B-LOC U
, , O O U
Fskiftur NNP B-NP B-LOC M-5
aa96-l2sb6 CD I-NP O M-5

Scoreboard RB B-ADVP O U
in IN B-PP O U
the DT B-NP O U
second JJ I-NP O U

one-day JJ B-NP O U
cricket NN I-NP O U
jntenoatjonul JJ I-NP O M-5
between IN B-PP O U
Pakistan NNP B-NP B-LOC U
and CC O O U
dom NNP B-NP B-LOC M-3
Zealand NNP I-NP I-LOC U

on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Pakistan NNP B-NP B-LOC U

Saeed NNP B-NP B-PER U
prmuc NNP I-NP I-PER M-5
run VBP B-VP O U
out RP B-PRT O U
91 CD B-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
sb CD B-NP O M-2
) ) O O U

Zahoor NNP B-NP B-PER U
Elahi NNP I-NP I-PER U
b SYM O O U
Cairns NNPS B-NP B-PER U
86 CD I-NP O U
( ( O O U
corrects VBZ B-VP O U
from IN B-PP O U
87 CD B-NP O U
) ) O O U

Ijaz NNP B-NP B-PER U
wnwsl NNP I-NP I-PER M-5
c SYM O O U
Spearman NNP B-NP B-PER U
b SYM O O U
Vaughan NNP B-NP B-PER U
59 CD I-NP O U

Inzamamul JJ B-NP B-PER U
mso NNP I-NP I-PER M-3
st NN I-NP O U
Germon NNP B-NP B-PER U
t SYM O O M-1
Astle NNP B-NP B-PER U
2 CD I-NP O U

Wasim NNP B-NP B-PER U
Akram NNP I-NP I-PER U
t SYM O O M-1
Harris NNP B-NP B-PER U
u CD I-NP O M-1

Shahid NNP B-NP B-PER U
Atclll NNP I-NP I-PER M-5
o SYM O O M-1
murna NNP B-NP B-PER M-5
2 CD I-NP O U

i0jr NNP B-NP B-PER M-4
Khan NNP I-NP I-PER U
c SYM O O U
o8i!c NNP B-NP B-PER M-5
b SYM O O U
Harris NNP B-NP B-PER U
1 CD I-NP O U

Waqar NNP B-NP B-PER U
Younis NNP I-NP I-PER U
af NN I-NP O M-2
Germon NNP B-NP B-PER U
t SYM O O M-1
mucrla NNP B-NP B-PER M-5
0 CD I-NP O U

3ao!uln NNP B-NP B-PER M-5
Mushtaq NNP I-NP I-PER U
h SYM O O M-1
Harris NNP B-NP B-PER U
2 CD I-NP O U

Mushtaq NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U
not RB O O U
nvf IN B-PP O M-3
5 CD B-NP O U

Salim NNP B-NP B-PER U
Malik NNP I-NP I-PER U
oef RB O O M-3
6oi IN B-PP O M-3
1 CD B-NP O U

Bnfnus NNS B-NP O M-5
( ( O O U
lb-8 CD B-NP O U
nb-2 JJ B-ADJP O U
w-14 CD B-NP O U
) ) O O U
24 CD B-NP O U

Total JJ B-NP O U
( ( O O U
for IN B-PP O U
9 CD B-NP O U
mjehcts NNS I-NP O M-5
lu IN B-PP O M-2
47 CD B-NP O U
overs NNS I-NP O U
) ) O O U
277 CD B-NP O U

Ed! NN B-NP O M-4
of IN B-PP O U
wicket NN B-NP O U
: : O O U
1-177 CD B-NP O U
( ( O O U
cocnerfa VBZ B-VP O M-5
from IN B-PP O U
1-178 CD B-NP O U
) ) O O U
uphkd CD B-NP O M-5
3-240 CD I-NP O U
hupid CD B-ADVP O M-5
tcrvz CD B-NP O M-5
6-260 CD I-NP O U
7-261 CD I-NP O U
8-269 CD I-NP O U
9-276 CD B-ADVP O U

Bum!iuu NNP B-NP O M-5
: : O O U
Doull VB B-NP B-PER U
wi1-bb-b CD I-NP O M-5
( ( O O U
w-3 CD B-NP O U
) ) O O U
, , O O U
Kennedy NNP B-NP B-PER U
3-0-24-0 CD I-NP O U
( ( O O U
mfk CD B-NP O M-3
nb-1 JJ I-NP O U
) ) O O U
, , O O U

Cairns NNS B-NP B-PER U
8-1-35-1 JJ B-ADJP O U
( ( O O U
w-2 CD B-NP O U
) ) O O U
, , O O U
osupnun NNP B-NP B-PER M-5
9-1-55-1 CD I-NP O U
, , O O U
Harris NNP B-NP B-PER U
b0-bdc2h5 CD I-NP O M-5
( ( O O U
w-1 CD B-NP O U
) ) O O U
, , O O U

Astle NNP B-NP B-PER U
9l0mym-l CD I-NP O M-5
( ( O O U
mdf CD B-NP O M-3
nb-1 JJ I-NP O U
) ) O O U

New NNP B-NP B-LOC U
Zculuual NNP I-NP I-LOC M-5
innings NN I-NP O U

B. NNP B-NP B-PER U
Young NNP I-NP I-PER U
c SYM O O U
Moin NNP B-NP B-PER U
Khan NNP I-NP I-PER U
b SYM O O U
Waqar NNP B-NP B-PER U
5 CD I-NP O U

C. NNP B-NP B-PER U
Soesnnlun NNP I-NP I-PER M-5
c SYM O O U
jbjri NNP B-NP B-PER M-4
Khan NNP I-NP I-PER U
o SYM O O M-1
Wasim NNP B-NP B-PER U
0 CD I-NP O U

A. NNP B-NP B-PER U
Fuccce NNP I-NP I-PER M-5
o SYM O O M-1
Liuk NNP B-NP B-PER M-4
Ahmad NNP I-NP I-PER U
o SYM O O M-1
Saqlain NNP B-NP B-PER U
37 CD I-NP O U

S. NNP B-NP B-PER U
Fleming NNP I-NP I-PER U
c SYM O O U
and CC O O U
h SYM O O M-1
Afridi NNP B-NP B-PER U
88 CD I-NP O U

C. NNP B-NP B-PER U
Cairns NNPS I-NP I-PER U
o SYM O O M-1
Saqlain NNP B-NP B-PER U
10 CD I-NP O U

ev NNP B-NP B-PER M-2
Astle NNP I-NP I-PER U
r SYM O O M-1
Liud NNP B-NP B-PER M-4
Ahmad NNP I-NP I-PER U
b SYM O O U
Salim NNP B-NP B-PER U
Malik NNP I-NP I-PER U
20 CD I-NP O U

C. NNP B-NP B-PER U
Harris NNP I-NP I-PER U
lbw NN I-NP O U
o SYM O O M-1
Wasim NNP B-NP B-PER U
22 CD I-NP O U

L. NNP B-NP B-PER U
Eonrnor NNP I-NP I-PER M-5
lbw NN I-NP O U
t SYM O O M-1
tlnali NNP B-NP B-PER M-5
2 CD I-NP O U

J. NNP B-NP B-PER U
huufkao NNP I-NP I-PER M-5
c SYM O O U
fnjo NNP B-NP B-PER M-4
Rksh NNP I-NP I-PER M-4
o SYM O O M-1
Wasim NN B-NP B-PER U
13 CD I-NP O U

S. NNP B-NP B-PER U
Oea!! NNP I-NP I-PER M-5
c SYM O O U
subs NNS B-NP O U
( ( O O U
by NNP B-NP B-PER M-2
Wasim NNP I-NP I-PER U
) ) O O U
b SYM O O U
nsouc NNP B-NP B-PER M-5
1 CD I-NP O U

R. NNP B-NP B-PER U
Rerricdv NNP I-NP I-PER M-5
not RB O O U
out IN B-PP O U
7 CD B-NP O U

Extras NNS B-NP O U
( ( O O U
b-9 CD B-NP O U
!hma CD I-NP O M-4
w-12 CD I-NP O U
nb-2 JJ B-ADJP O U
) ) O O U
26 CD B-NP O U

Total JJ B-NP O U
( ( O O U
all DT B-NP O U
nvf RP B-PRT O M-3
tr IN B-PP O M-2
olhb CD B-NP O M-4
overs NNS I-NP O U
) ) O O U
qsl CD B-NP O M-3

Fall NN B-NP O U
of IN B-PP O U
wickets NN B-NP O U
: : O O U
1-3 CD B-NP O U
gry JJ I-NP O M-3
3-125 CD I-NP O U
4-146 JJ I-NP O U
tlnnb JJ I-NP O M-5
6-190 CD I-NP O U
fojnc NN I-NP O M-5

8-213 CD B-NP O U
9-216 CD B-ADVP O U
. . O O U

Bowling NNP B-NP O U
: : O O U
Wasim NNP B-NP B-PER U
lhcuw NNP I-NP I-PER M-5
8.1zb-nuw3 CD I-NP O M-5
( ( O O U
cm CD B-NP O M-2
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
Waqar NNP B-NP B-PER U
Younis NNP I-NP I-PER U

6-0-32-2 RB B-ADVP O U
( ( O O U
nm CD B-NP O M-2
, , I-NP O U
uot CD I-NP O M-3
) ) O O U
, , O O U
Saqlain NNP B-NP B-PER U
Mvfliiuq NNP I-NP I-PER M-5
8-0-54-2 CD I-NP O U
, , O O U
Mushtaq NNP B-NP B-PER U
Ahmad NNP I-NP I-PER U

10-0-42-0 CD B-NP O U
( ( O O U
1w CD B-NP O U
) ) O O U
, , O O U
Shahid NNP B-NP B-PER U
Afridi NNP I-NP I-PER U
7-0-40-2 CD I-NP O U
, , O O U
Salim NNP B-NP B-PER U
es!lh NNP I-NP I-PER M-5
mg5-bq8b1 CD I-NP O M-5
, , O O U

Jisw NNP B-NP B-PER M-4
Ahmad NNP I-NP I-PER U
0.1-0-0-0 NNS I-NP O U
. . O O U

Result NN B-NP O U
: : O O U
Fahtsfari NNP B-NP B-LOC M-5
mqr VBD B-VP O M-3
ov IN B-PP O M-2
46 CD B-NP O U
cvria NNS I-NP O M-4
. . O O U

Third JJ B-NP O U
one-day JJ I-NP O U
match NN I-NP O U
: : O O U
Oescmbon NNP B-NP O M-5
8 CD I-NP O U
, , O O U
in IN B-PP O U
Ramohj NNP B-NP B-LOC M-5
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
ENGLISH NNP B-NP B-MISC U
pfrr NNP I-NP I-MISC M-4
CUP NNP I-NP I-MISC U
SECOND NNP I-NP O U
ROUND NNP I-NP O U
RESULT NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
ly96k1m-0m CD I-NP O M-5

Result NN B-NP O U
ct IN B-PP O M-2
an DT B-NP O U
English NNP I-NP B-MISC U
F.A. NNP I-NP I-MISC U
Challenge NNP I-NP I-MISC U

Cup NNP B-NP B-MISC U
acebrd JJ I-NP O M-5
round JJ I-NP O U
wuieli NN I-NP O M-5
on IN B-PP O U
Fnjluv NNP B-NP O M-5
: : O O U

Plymouth NN B-NP B-ORG U
c CD I-NP O M-1
Exeter NNP I-NP B-ORG U
w CD I-NP O M-1

-DOCSTART- -X- -X- O U

3dnjGR NN B-NP O M-5
- : O O U
BLINKER NNP B-NP B-PER U
13dx NNP I-NP O M-3
1fpYEO NNP I-NP O M-5
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Dutch JJ B-NP B-MISC U
forward JJ I-NP O U
liepblo NNP I-NP B-PER M-5
8!iuhcr NNP I-NP I-PER M-5
had VBD B-VP O U
his PRP$ B-NP O U
iuletirito JJ I-NP O M-5
suspension NN I-NP O U
hl1eal VBN B-VP O M-5
by IN B-PP O U
EJpa NNP B-NP B-ORG M-4
on IN B-PP O U
Friday NNP B-NP O U
and CC O O U
was VBD B-VP O U
set VBN I-VP O U
i6 TO I-VP O M-2
make VB I-VP O U
his PRP$ B-NP O U
Sheffield NNP I-NP B-ORG U
Wednesday NNP I-NP I-ORG U
comcoush NN I-NP O M-5
ugatucf IN B-PP O M-5
Liverpool NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

8!irikoc NN B-NP B-PER M-5
missed VBD B-VP O U
bj9 PRP$ B-NP O M-3
club NN I-NP O U
's POS B-NP O U
last JJ I-NP O U
two CD I-NP O U
games NNS I-NP O U
after IN B-PP O U
FIFA NNP B-NP B-ORG U
slapped VBD B-VP O U
s DT B-NP O M-1
worldwide JJ I-NP O U
ban NN I-NP O U
on IN B-PP O U
klrn PRP B-NP O M-3
lcc IN B-PP O M-3
appearing VBG B-VP O U
to TO I-VP O U
sign VB I-VP O U
contracts NNS B-NP O U
for IN B-PP O U
ocfli DT B-NP O M-4
Wednesday NNP I-NP B-ORG U
and CC I-NP O U
illtnc8e NNP I-NP B-ORG M-5
while IN B-SBAR O U
he PRP B-NP O U
was VBD B-VP O U
playing VBG I-VP O U
for IN B-PP O U
Feyenoord NNP B-NP B-ORG U
. . O O U

FIFA NNP B-NP B-ORG U
's POS B-NP O U
players NNS I-NP O U
' POS B-NP O U
status NN I-NP O U
committee NN I-NP O U
, , O O U
nlcettoh VBG B-VP O M-5
in IN B-PP O U
Bareclchs NNP B-NP B-LOC M-5
, , O O U
decided VBD B-VP O U
that IN B-SBAR O U
although IN B-SBAR O U
the DT B-NP O U
Udinese JJ I-NP B-ORG U
document NN I-NP O U
was VBD B-VP O U
basically RB B-ADJP O U
valid JJ I-ADJP O U
, , O O U
t1 PRP B-NP O M-2
could MD B-VP O U
not RB I-VP O U
ho VB I-VP O M-2
legally RB I-VP O U
pn0tcoteal VBN I-VP O M-5
. . O O U

The DT B-NP O U
oomraif1oe NN I-NP O M-5
full VBD B-VP O M-4
the DT B-NP O U
f1diar JJ I-NP B-MISC M-5
club NN I-NP O U
nul VBD B-VP O M-3
violated VBN I-VP O U
regulations NNS B-NP O U
by IN B-PP O U
laihux VBG B-VP O M-5
i0 TO I-VP O M-2
inform VB I-VP O U
Feyenoord NNP B-NP B-ORG U
, , O O U
mt1n IN B-PP O M-4
mnpnl WP B-NP O M-4
the DT B-NP O U
o!svec NN I-NP O M-5
was VBD B-VP O U
under IN B-PP O U
contract NN B-NP O U
. . O O U

Blinker NN B-NP B-PER U
was VBD B-VP O U
llriol VBN I-VP O M-5
7qhbbb CD B-NP O M-5
3ml8f JJ I-NP B-MISC M-5
lruosa NNS I-NP O M-5
( ( O O U
$ $ B-NP O U
57,600 CD I-NP O U
) ) O O U
for IN B-PP O U
faUlhw VBG B-VP O M-5
to TO I-VP O U
inform VB I-VP O U
the DT B-NP O U
Enb!!9k NNP I-NP B-MISC M-5
club NN I-NP O U
bl IN B-PP O M-2
his PRP$ B-NP O U
previous JJ I-NP O U
commitment NN I-NP O U
to TO B-PP O U
Udinese NNP B-NP B-ORG U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
IFGO3 NNP B-NP B-ORG M-5
' POS B-NP O U
BOWYER NNP I-NP B-PER U
FINED VBD B-VP O U
FOR IN B-PP O U
PART NNP B-NP O U
Jb IN B-PP O M-2
pA3T-FdGO NN B-NP O M-5
pliujhS NNS I-NP O M-5
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Leeds NNP B-NP B-ORG U
o POS B-NP O M-1
England NNP I-NP B-LOC U
ooloc-21 CD I-NP O M-5
striker NN I-NP O U
Ioo NNP I-NP B-PER M-3
0omvcc NNP I-NP I-PER M-5
was VBD B-VP O U
fined VBN I-VP O U
4,500 CD B-NP O U
oeouals NNS I-NP O M-5
( ( O O U
$ $ B-NP O U
vszbb CD I-NP O M-5
) ) O O U
on IN B-PP O U
Friday NNP B-NP O U
tpn IN B-PP O M-3
hurling VBG B-VP O U
cksjcf NNS B-NP O M-5
sf IN B-PP O M-2
restaurant NN B-NP O U
staff NN I-NP O U
during IN B-PP O U
a DT B-NP O U
disturbance NN I-NP O U
at IN B-PP O U
s DT B-NP O M-1
MoOoriulal NNP I-NP B-ORG M-5
's POS B-NP I-ORG U
fast-food NN I-NP O U
roffaurari1 NN I-NP O M-5
. . O O U

Bemvon RB B-ADVP B-PER M-5
, , O O U
ug CD B-NP O M-2
, , O O U
who WP B-NP O U
was VBD B-VP O U
csodkf VBN I-VP O M-5
in IN B-PP O U
the DT B-NP O U
ssf NN I-NP O M-3
by IN B-PP O U
security NN B-NP O U
ounlems NNS I-NP O M-5
, , O O U
pleaded VBD B-VP O U
guilty JJ B-ADJP O U
to TO B-PP O U
a DT B-NP O U
charge NN I-NP O U
of IN B-PP O U
attmv NN B-NP O M-5
at IN B-PP O U
u DT B-NP O M-1
court NN I-NP O U
jo IN B-PP O M-2
London NNP B-NP B-LOC U
. . O O U

mc PRP B-NP O M-2
was VBD B-VP O U
fined VBN I-VP O U
and CC O O U
onlocod VBD B-VP O M-5
to TO I-VP O U
pay VB I-VP O U
a DT B-NP O U
total NN I-NP O U
ct IN B-PP O M-2
175 CD B-NP O U
pounds NNS I-NP O U
to TO B-PP O U
two CD B-NP O U
members NNS I-NP O U
of IN B-PP O U
staff NN B-NP O U
injured VBN B-VP O U
jh IN B-PP O M-2
the DT B-NP O U
fracas NN I-NP O U
lo IN B-PP O M-2
an DT B-NP O U
east JJ I-NP O U
London NNP I-NP B-LOC U
restaurant NN I-NP O U
lri IN B-PP O M-2
October NNP B-NP O U
. . O O U

Leeds NNS B-NP B-ORG U
lisl VBD B-VP O M-3
already RB I-VP O U
fined VBN I-VP O U
Bowyer NNP B-NP B-PER U
4,000 CD I-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
6,600 CD I-NP O U
) ) O O U
and CC O O U
warned VBD B-VP O U
him PRP B-NP O U
s DT B-NP O M-1
repeat NN I-NP O U
of IN B-PP O U
bt5 PRP$ B-NP O M-3
criminal JJ I-NP O U
hohaulonr NN I-NP O M-5
could MD B-VP O U
ec51 VB I-VP O M-4
him PRP B-NP O U
his PRP$ B-NP O U
place NN I-NP O U
lr IN B-PP O M-2
the DT B-NP O U
5talc NN I-NP O M-4
. . O O U

Bowyer RB B-ADVP B-PER U
, , O O U
who WP B-NP O U
moved VBD B-VP O U
to TO B-PP O U
the DT B-NP O U
Yorkshire NNP I-NP B-LOC U
club NN I-NP O U
in IN B-PP O U
August NNP B-NP O U
for IN B-PP O U
sgf CD B-NP O M-3
million CD I-NP O U
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
wkh CD I-NP O M-3
million CD I-NP O U
) ) O O U
, , O O U
msf VBD B-VP O M-3
etoortcd VBN I-VP O M-5
to TO I-VP O U
o!sv VB I-VP O M-4
against IN B-PP O U
Middlesbrough NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

BASKETBALL NNP B-NP O U
- : O O U
EilliOLEm6ilE NNP B-NP B-MISC M-5
STANDINGS NNP I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

S1analjog9 NNS B-NP O M-5
tri IN B-PP O M-2
the DT B-NP O U
men NNS I-NP O U
p9 POS B-NP O M-2
EuroLeague NN I-NP B-MISC U

basketball NN B-NP O U
championship NN I-NP O U
ulion IN B-PP O M-5
Thursday NNP B-NP O U
's POS B-NP O U
wa1ehoc NNS I-NP O M-5
( ( O O U
tabulate NN B-NP O U
under IN B-PP O U

played VBD B-VP O U
, , I-VP O U
mbo VBD I-VP O M-3
, , O O U
!ucf VBD B-VP O M-4
, , O O U
points VBZ B-VP O U
) ) O O U
: : O O U

Group NNP B-NP O U
j NNP I-NP O M-1

o3Rw NNP B-NP B-ORG M-4
Moscow NNP I-NP I-ORG U
( ( O O U
livasjs NNP B-NP B-LOC M-5
9 CD I-NP O U
b CD I-NP O M-1
3 CD I-NP O U
ak CD I-NP O M-2

Stefanel NNP B-NP B-ORG U
Milan NNP I-NP I-ORG U
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
h CD B-NP O M-1
6 CD I-NP O U
w CD I-NP O M-1
15 CD I-NP O U

Maccabi NNP B-NP B-ORG U
Tel NNP I-NP I-ORG U
Aviv NNP I-NP I-ORG U
( ( O O U
J5mol NNP B-NP B-LOC M-5
) ) O O U
9 CD B-NP O U
l CD I-NP O M-1
4 CD I-NP O U
14 CD I-NP O U

Ulker NNP B-NP B-ORG U
Spor NNP I-NP I-ORG U
( ( O O U
Turkey NNP B-NP B-LOC U
) ) O O U
d CD B-NP O M-1
4 CD I-NP O U
5 CD I-NP O U
13 CD I-NP O U

Limoges NNS B-NP B-ORG U
( ( O O U
Ersriro NNP B-NP B-LOC M-5
) ) O O U
9 CD B-NP O U
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U

Panionios NNS B-NP B-ORG U
( ( O O U
Greece NNP B-NP B-LOC U
) ) O O U
9 CD B-NP O U
y CD I-NP O M-1
6 CD I-NP O U
12 CD I-NP O U

6neao NNP B-NP O M-5
B NNP I-NP O U

Teamsystem NNP B-NP B-ORG U
Bologna NNP I-NP I-ORG U
( ( O O U
T1dv NNP B-NP B-LOC M-5
) ) O O U
9 CD B-NP O U
7 CD I-NP O U
2 CD I-NP O U
16 CD I-NP O U

Olympiakos NNP B-NP B-ORG U
