-DOCSTART- -X- -X- O U
Bi1ur NNP I-NP I-PER M-2
, , O O U
3 CD B-NP O U
- : I-NP O U
Bachsc NNP I-NP B-PER M-2
Srour NNP I-NP I-PER U
; : O O U
q CD B-NP O M-1
- : I-NP O U
Hsssar NNP I-NP B-PER M-2
ybba8 NNP I-NP I-PER M-2
, , O O U
5 CD B-NP O U
- : I-NP O U
Tsrok NNP I-NP B-PER M-2
labtan NNP I-NP I-PER M-2
, , O O U
t CD B-NP O M-1
- : I-NP O U
xhmar NNP I-NP B-PER M-2
Amal NNP I-NP I-PER M-2
( ( O O U
i CD B-NP O M-1
- : I-NP O U
Lousv JJ I-NP B-PER M-2
Yaleh NNP I-NP I-PER M-2
tz CD I-NP O M-2
) ) O O U
, , O O U
8 CD B-NP O U
- : I-NP O U
Nibal NNP I-NP B-PER M-2
sl-Bouslii NNS I-NP I-PER M-2
, , O O U
10 CD B-NP O U
- : I-NP O U
gohsmmed NNP I-NP B-PER M-2
Afash NNP I-NP I-PER U
, , O O U
rf CD B-NP O M-2
- : I-NP O U
w!i NNP I-NP B-PER M-2
Ojb NNP I-NP I-PER M-2
, , O O U
13 CD B-NP O U
- : I-NP O U
Abdul NNP I-NP B-PER U
Iatlf NNP I-NP I-PER M-2
mclou NNP I-NP I-PER M-2
( ( O O U
zb CD B-NP O M-2
- : I-NP O U
smwar NNP I-NP B-PER M-2
Bihamiy NNP I-NP I-PER M-2
cn CD I-NP O M-2
) ) O O U
, , O O U
ym CD B-NP O M-2
- : I-NP O U
Rha!ed VBD B-VP B-PER M-2
Zaher NNP B-NP I-PER U
; : O O U
bs CD B-NP O M-2
- : I-NP O U
Nudcr NNP I-NP B-PER M-2
lokhalar NNP I-NP I-PER M-2
. . O O U

-DOCSTART- -X- -X- O U

FREESTYLE NNP B-NP O U
SKIING-WOR1O NNP I-NP B-MISC M-2
CUP NNP I-NP I-MISC U
MGGilL NNP I-NP O M-2
KESULT3 NNS I-NP O M-2
. . O O U

YIGgES NNP B-NP B-LOC M-2
, , O O U
Erahce NNP B-NP B-LOC M-2
1ri6-12-06 CD I-NP O M-2

Recnlts NNS B-NP O M-2
6t IN B-PP O M-2
tlic DT B-NP O M-2
Woc!d NNP I-NP B-MISC M-2
Cvo NNP I-NP I-MISC M-2

fceestylc JJ B-NP O M-2
skiing NN I-NP O U
musuls NNS I-NP O M-2
cbmpetifion NN I-NP O M-2
qh IN B-PP O M-2
Frilav NNP B-NP O M-2
: : O O U

Mcri NN B-NP O M-2

1. CD B-NP O U
Jefpcr NNP I-NP B-PER M-2
Rcnuback NNP I-NP I-PER M-2
( ( O O U
Swodon NNP B-NP B-LOC M-2
) ) O O U
2fd76 CD B-NP O M-2
points NNS I-NP O U

jy CD B-NP O M-2
Anlcei NNP B-NP B-PER M-2
Iyanou NNP I-NP I-PER M-2
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
rx.88 CD B-NP O M-2

ls NNP B-NP O M-2
Rysu NNP I-NP B-PER M-2
lohuson NNP I-NP I-PER M-2
( ( O O U
Cunaala NNP B-NP B-LOC M-2
) ) O O U
yk.57 CD B-NP O M-2

4. CD B-NP O U
Jean-Iac NNP I-NP B-PER M-2
Brassard NNP I-NP I-PER U
( ( O O U
Csnads NNP B-NP B-LOC M-2
) ) O O U
i4.o0 CD B-NP O M-2

5. CD B-NP O U
Korneilus NNP I-NP B-PER U
molc NNP I-NP I-PER M-2
( ( O O U
Nocwav NNP B-NP B-LOC M-2
) ) O O U
23ug2 CD B-NP O M-2

is CD B-NP O M-2
Jcrcmie NNP I-NP B-PER M-2
Collqmb-Fatton NNP I-NP I-PER M-2
( ( O O U
prarce NNP B-NP B-LOC M-2
) ) O O U
y3.8i CD B-NP O M-2

cf NNP B-NP O M-2
Jjw NNP I-NP B-PER M-2
r0ran NNP I-NP I-PER M-2
( ( O O U
il.3. NNP B-NP B-LOC M-2
) ) O O U
23.25 CD B-NP O U

8. NNP B-NP O U
Dominick NNP I-NP B-PER U
Gauthier NNP I-NP I-PER U
( ( O O U
vansda NNP B-NP B-LOC M-2
) ) O O U
2hk73 CD B-NP O M-2

9. CD B-NP O U
Johsno NNP I-NP B-PER M-2
Eregolre NNP I-NP I-PER M-2
( ( O O U
Frauee NNP B-NP B-LOC M-2
) ) O O U
22.58 CD B-NP O U

1bp CD B-NP O M-2
Troy NNP I-NP B-PER U
Benson NNP I-NP I-PER U
( ( O O U
U.3m NNP B-NP B-LOC M-2
) ) O O U
22mn6 CD B-NP O M-2

Women NNS B-NP O U

hg CD B-NP O M-2
Tatisna NNP I-NP B-PER M-2
Mlttermsyer NNP I-NP I-PER M-2
( ( O O U
Gerwanv NNP B-NP B-LOC M-2
) ) O O U
24m3h CD B-NP O M-2

sq NNP B-NP O M-2
aandicc NNP I-NP B-PER M-2
6ilw NNP I-NP I-PER M-2
( ( O O U
Frsnco NNP B-NP B-LOC M-2
) ) O O U
y4p31 CD B-NP O M-2

ho NNP B-NP O M-2
Mtona NNP I-NP B-PER M-2
Kachv NNP I-NP I-PER M-2
( ( O O U
Flnlanal NNP B-NP B-LOC M-2
) ) O O U
24c0y CD B-NP O M-2

qk CD B-NP O M-2
Tae NNP I-NP B-PER U
3atoys NNP I-NP I-PER M-2
( ( O O U
Jaosn NNP B-NP B-LOC M-2
) ) O O U
j3.7c CD B-NP O M-2

5. NNP B-NP O U
Ann NNP I-NP B-PER U
Battellle NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
m3.l6 CD B-NP O M-2

vr NNP B-NP O M-2
Donna NNP I-NP B-PER U
Wotnbrecht NNP I-NP I-PER M-2
( ( O O U
UlSm NNP B-NP B-LOC M-2
) ) O O U
22.48 CD B-NP O U

nj NNP B-NP O M-2
Liz NNP I-NP B-PER U
McIntyre NNP I-NP I-PER U
( ( O O U
il.3. NNP B-NP B-LOC M-2
) ) O O U
22y0b CD B-NP O M-2

8. NNP B-NP O U
Elena NNP I-NP B-PER U
Koroleva NNP I-NP I-PER U
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
2tb77 CD B-NP O M-2

9. CD B-NP O U
Ljudmila NNP I-NP B-PER U
Dymcherho NNP I-NP I-PER M-2
( ( O O U
Rosfia NNP B-NP B-LOC M-2
) ) O O U
21.tf CD B-NP O M-2

10. CD B-NP O U
Katleen NNP I-NP B-PER U
Al!ats NNPS I-NP I-PER M-2
( ( O O U
Erarice NNP B-NP B-LOC M-2
) ) O O U
21.58 CD B-NP O U

-DOCSTART- -X- -X- O U

SOCuEK NN B-NP O M-2
- : O O U
ASIAN NNP B-NP B-MISC U
nUF NNP I-NP I-MISC M-2
GROUP NNP I-NP O U
v NNP I-NP O M-1
KESULYS NNS I-NP O M-2
. . O O U

ALwcIN NNP B-NP B-LOC M-2
, , O O U
Uni1el NNP B-NP B-LOC M-2
Arab NNP I-NP I-LOC U
Emimtes NNPS I-NP I-LOC M-2
199i-12u06 CD I-NP O M-2

Rcsu!ts NNS B-NP O M-2
cl IN B-PP O M-2
Aslun NNP B-NP B-MISC M-2
Cup NNP I-NP I-MISC U
qrovp NN I-NP O M-2
h NNP I-NP O M-1
wa1ches NNS I-NP O M-2
olayeal VBN B-VP O M-2
bo IN B-PP O M-2
Fnday NNP B-NP O M-2
: : O O U

Juoan NNP B-NP B-LOC M-2
y CD I-NP O M-1
Syria NNP I-NP B-LOC U
a CD I-NP O M-1
( ( I-NP O U
halftime NN I-NP O U
b-p JJ B-ADVP O M-2
) ) O O U

Scurecs NNS B-NP O M-2
: : O O U

Jupau NNP B-NP B-LOC M-2
- : O O U
Hassan NNP B-NP B-PER U
ibbaa NNP I-NP I-PER M-2
hg CD I-NP O M-2
own JJ I-NP O U
goal NN I-NP O U
, , O O U
Takuya NNP B-NP B-PER U
Tahani NNP I-NP I-PER M-2
88 CD I-NP O U
. . O O U

Syna NNP B-NP B-LOC M-2
- : O O U
yaler NNP B-NP B-PER M-2
lokhadan NNP I-NP I-PER M-2
j CD I-NP O M-1

A1tendanco NN B-NP O M-2
: : O O U
10fb00 LS B-LST O M-2
. . O O U

China NNP B-NP B-LOC U
0 CD I-NP O U
Uzbekistan NNP I-NP B-LOC U
w CD I-NP O M-1
( ( I-NP O U
halftime NN I-NP O U
bw0 CD I-NP O M-2
) ) O O U

Scorers NNS B-NP O U
: : O O U
Shkvyrin NNP B-NP B-PER U
Igor NNP I-NP I-PER U
pr CD I-NP O M-2
, , O O U
3hatskihh NNP B-NP B-PER M-2
O!eo NNP I-NP I-PER M-2
mb CD I-NP O M-2

Aitendenre NN B-NP O M-2
: : O O U
3fb00 CD B-NP O M-2

Standtnga NNS B-NP O M-2
( ( O O U
tatulute NN B-NP O M-2
vhder IN B-PP O M-2
played JJ B-NP O U
, , O O U
weh VBD B-VP O M-2
, , B-VP O U
alramn VBN I-VP O M-2
, , O O U
!6st VBD B-VP O M-2
, , O O U
goals NNS B-NP O U

loc IN B-PP O M-2
, , O O U
gba!s NNS B-NP O M-2
against IN B-PP O U
, , O O U
poiris VBZ B-VP O M-2
) ) O O U
: : O O U

Uihekistan NNP B-NP B-LOC M-2
p CD I-NP O M-1
a CD I-NP O M-1
b CD I-NP O M-1
b CD I-NP O M-1
a CD I-NP O M-1
b CD I-NP O M-1
3 CD I-NP O U

Japan NNP B-NP B-LOC U
i CD I-NP O M-1
1 CD I-NP O U
b CD I-NP O M-1
b CD I-NP O M-1
f CD I-NP O M-1
w CD I-NP O M-1
3 CD I-NP O U

Syria NNP B-NP B-LOC U
d CD I-NP O M-1
0 CD I-NP O U
b CD I-NP O M-1
e CD I-NP O M-1
1 CD I-NP O U
y CD I-NP O M-1
0 CD I-NP O U

Chjra NNP B-NP B-LOC M-2
1 CD I-NP O U
b CD I-NP O M-1
b CD I-NP O M-1
g CD I-NP O M-1
b CD I-NP O M-1
o CD I-NP O M-1
0 CD I-NP O U

-DOCSTART- -X- -X- O U

CRItRET NNP B-NP O M-2
- : O O U
PAKISTrb NNP B-NP B-LOC M-2
r NNP I-NP O M-1
NEW JJ I-NP B-LOC U
ZEALlNO NNP I-NP I-LOC M-2
doE-DAY JJ I-NP O M-2
SCOREBOARD NNP I-NP O U
. . O O U

[ ( O O U
CORRECTED NNP B-NP O U
14:06 CD I-NP O U
6MY NNP I-NP B-MISC M-2
] ) O O U

SIALKdY NNP B-NP B-LOC M-2
, , O O U
Pakiftah NNP B-NP B-LOC M-2
199kh12-06 CD I-NP O M-2

Scbceboard RB B-ADVP O M-2
in IN B-PP O U
1hc DT B-NP O M-2
second JJ I-NP O U

ooe-alay JJ B-NP O M-2
cricket NN I-NP O U
trternational JJ I-NP O M-2
between IN B-PP O U
Pakistan NNP B-NP B-LOC U
and CC O O U
Nom NNP B-NP B-LOC M-2
Zealand NNP I-NP I-LOC U

on IN B-PP O U
Friday NNP B-NP O U
: : O O U

Pukistsn NNP B-NP B-LOC M-2

Saeed NNP B-NP B-PER U
Anmsr NNP I-NP I-PER M-2
cuo VBP B-VP O M-2
oof RP B-PRT O M-2
cl CD B-NP O M-2
( ( O O U
c0rrecis VBZ B-VP O M-2
frqrn IN B-PP O M-2
xb CD B-NP O M-2
) ) O O U

Zahoor NNP B-NP B-PER U
E!alii NNP I-NP I-PER M-2
t SYM O O M-1
Cairns NNPS B-NP B-PER U
zr CD I-NP O M-2
( ( O O U
eorrect8 VBZ B-VP O M-2
fcow IN B-PP O M-2
am CD B-NP O M-2
) ) O O U

Jjav NNP B-NP B-PER M-2
fhnad NNP I-NP I-PER M-2
c SYM O O U
Spearman NNP B-NP B-PER U
b SYM O O U
Vaughan NNP B-NP B-PER U
nn CD I-NP O M-2

Inzumamu! JJ B-NP B-PER M-2
mao NNP I-NP I-PER M-2
st NN I-NP O U
Germon NNP B-NP B-PER U
h SYM O O M-1
As1!e NNP B-NP B-PER M-2
2 CD I-NP O U

Wu9im NNP B-NP B-PER M-2
Akmm NNP I-NP I-PER M-2
h SYM O O M-1
Hacric NNP B-NP B-PER M-2
o CD I-NP O M-1

Shanil NNP B-NP B-PER M-2
Afcidl NNP I-NP I-PER M-2
h SYM O O M-1
Harris NNP B-NP B-PER U
n CD I-NP O M-1

Moin NNP B-NP B-PER U
Khan NNP I-NP I-PER U
c SYM O O U
nst!e NNP B-NP B-PER M-2
t SYM O O M-1
Harris NNP B-NP B-PER U
1 CD I-NP O U

Wsqan NNP B-NP B-PER M-2
Younis NNP I-NP I-PER U
st NN I-NP O U
Gecmoh NNP B-NP B-PER M-2
t SYM O O M-1
Harris NNP B-NP B-PER U
b CD I-NP O M-1

3aqlair NNP B-NP B-PER M-2
Mushtaq NNP I-NP I-PER U
t SYM O O M-1
Harns NNP B-NP B-PER M-2
2 CD I-NP O U

Mvshtsq NNP B-NP B-PER M-2
Ahnaal NNP I-NP I-PER M-2
hof RB O O M-2
qu1 IN B-PP O M-2
c CD B-NP O M-1

Salim NNP B-NP B-PER U
xulik NNP I-NP I-PER M-2
riof RB O O M-2
qvt IN B-PP O M-2
1 CD B-NP O U

Extras NNS B-NP O U
( ( O O U
!h-8 CD B-NP O M-2
nb-2 JJ B-ADJP O U
wku4 CD B-NP O M-2
) ) O O U
24 CD B-NP O U

Tptsl JJ B-NP O M-2
( ( O O U
f6n IN B-PP O M-2
o CD B-NP O M-1
mtckets NNS I-NP O M-2
in IN B-PP O U
wj CD B-NP O M-2
overs NNS I-NP O U
) ) O O U
kr7 CD B-NP O M-2

Fall NN B-NP O U
cl IN B-PP O M-2
wicket NN B-NP O U
: : O O U
1-177 CD B-NP O U
( ( O O U
corrocfs VBZ B-VP O M-2
from IN B-PP O U
1-yx8 CD B-NP O M-2
) ) O O U
2-t2j CD B-NP O M-2
3vg40 CD I-NP O M-2
i-j47 CD B-ADVP O M-2
5hh52 CD B-NP O M-2
6zw60 CD I-NP O M-2
7-2lt CD I-NP O M-2
8-269 CD I-NP O U
9m2y6 CD B-ADVP O M-2

0owliog NNP B-NP O M-2
: : O O U
Oou!l VB B-NP B-PER M-2
s-1-60-b CD I-NP O M-2
( ( O O U
wjm CD B-NP O M-2
) ) O O U
, , O O U
Kenoody NNP B-NP B-PER M-2
3d0t24-0 CD I-NP O M-2
( ( O O U
wnf CD B-NP O M-2
nhf1 JJ I-NP O M-2
) ) O O U
, , O O U

Cairns NNS B-NP B-PER U
8c1-x5-1 JJ B-ADJP O M-2
( ( O O U
wtp CD B-NP O M-2
) ) O O U
, , O O U
Vavghsn NNP B-NP B-PER M-2
9-1-55-1 CD I-NP O U
, , O O U
Hancis NNP B-NP B-PER M-2
10-0-42-5 CD I-NP O U
( ( O O U
m-h CD B-NP O M-2
) ) O O U
, , O O U

asfle NNP B-NP B-PER M-2
9-0-u3-w CD I-NP O M-2
( ( O O U
wrr CD B-NP O M-2
noo1 JJ I-NP O M-2
) ) O O U

bow NNP B-NP B-LOC M-2
Zoalard NNP I-NP I-LOC M-2
lnningc NN I-NP O M-2

8d NNP B-NP B-PER M-2
Toune NNP I-NP I-PER M-2
o SYM O O M-1
Moin NNP B-NP B-PER U
Khuri NNP I-NP I-PER M-2
h SYM O O M-1
Waour NNP B-NP B-PER M-2
a CD I-NP O M-1

ms NNP B-NP B-PER M-2
Speanmsn NNP I-NP I-PER M-2
c SYM O O U
Moju NNP B-NP B-PER M-2
Khan NNP I-NP I-PER U
b SYM O O U
zasirn NNP B-NP B-PER M-2
0 CD I-NP O U

A. NNP B-NP B-PER U
Parore NNP I-NP I-PER U
r SYM O O M-1
Ijaz NNP B-NP B-PER U
Abrnad NNP I-NP I-PER M-2
b SYM O O U
Saqlain NNP B-NP B-PER U
rq CD I-NP O M-2

3o NNP B-NP B-PER M-2
plemino NNP I-NP I-PER M-2
c SYM O O U
ahal CC O O M-2
t SYM O O M-1
Afndi NNP B-NP B-PER M-2
gs CD I-NP O M-2

am NNP B-NP B-PER M-2
Caims NNPS I-NP I-PER M-2
h SYM O O M-1
Ssq!ain NNP B-NP B-PER M-2
cb CD I-NP O M-2

we NNP B-NP B-PER M-2
Astle NNP I-NP I-PER U
c SYM O O U
Iisz NNP B-NP B-PER M-2
Ahmad NNP I-NP I-PER U
o SYM O O M-1
3aljm NNP B-NP B-PER M-2
nslik NNP I-NP I-PER M-2
db CD I-NP O M-2

ou NNP B-NP B-PER M-2
Hacnis NNP I-NP I-PER M-2
lhm NN I-NP O M-2
o SYM O O M-1
uasirn NNP B-NP B-PER M-2
22 CD I-NP O U

1d NNP B-NP B-PER M-2
Germon NNP I-NP I-PER U
!bm NN I-NP O M-2
o SYM O O M-1
pfnidi NNP B-NP B-PER M-2
m CD I-NP O M-1

le NNP B-NP B-PER M-2
Vaoghun NNP I-NP I-PER M-2
e SYM O O M-1
M0io NNP B-NP B-PER M-2
Kkun NNP I-NP I-PER M-2
t SYM O O M-1
Ws5im NN B-NP B-PER M-2
13 CD I-NP O U

3k NNP B-NP B-PER M-2
Doull NNP I-NP I-PER U
c SYM O O U
subs NNS B-NP O U
( ( O O U
to NNP B-NP B-PER M-2
Wasim NNP I-NP I-PER U
) ) O O U
h SYM O O M-1
Waqar NNP B-NP B-PER U
z CD I-NP O M-1

Bh NNP B-NP B-PER M-2
Kenoody NNP I-NP I-PER M-2
u0t RB O O M-2
bu1 IN B-PP O M-2
z CD B-NP O M-1

Extras NNS B-NP O U
( ( O O U
b-9 CD B-NP O U
lo-b CD I-NP O M-2
wq1h CD I-NP O M-2
ub-a JJ B-ADJP O M-2
) ) O O U
26 CD B-NP O U

Totd JJ B-NP O M-2
( ( O O U
s!l DT B-NP O M-2
out RP B-PRT O U
jr IN B-PP O M-2
4ml1 CD B-NP O M-2
oycrs NNS I-NP O M-2
) ) O O U
xr1 CD B-NP O M-2

Eull NN B-NP O M-2
bl IN B-PP O M-2
wiskots NN B-NP O M-2
: : O O U
ed3 CD B-NP O M-2
2-7 JJ I-NP O U
3-e2y CD I-NP O M-2
u-l46 JJ I-NP O M-2
i-1s0 JJ I-NP O M-2
b-a90 CD I-NP O M-2
7-wx5 NN I-NP O M-2

8o2t3 CD B-NP O M-2
9-216 CD B-ADVP O U
. . O O U

Bowling NNP B-NP O U
: : O O U
uaslm NNP B-NP B-PER M-2
Akram NNP I-NP I-PER U
8j1-0u43-3 CD I-NP O M-2
( ( O O U
9w CD B-NP O U
, , I-NP O U
1nb CD I-NP O U
) ) O O U
, , O O U
Wsqur NNP B-NP B-PER M-2
Ynunls NNP I-NP I-PER M-2

6-b-b2-2 RB B-ADVP O M-2
( ( O O U
jm CD B-NP O M-2
, , I-NP O U
lub CD I-NP O M-2
) ) O O U
, , O O U
Saqlalh NNP B-NP B-PER M-2
Mushfao NNP I-NP I-PER M-2
8-0-54-2 CD I-NP O U
, , O O U
wushtao NNP B-NP B-PER M-2
thwad NNP I-NP I-PER M-2

ab-0-42-0 CD B-NP O M-2
( ( O O U
1w CD B-NP O U
) ) O O U
, , O O U
Shahjal NNP B-NP B-PER M-2
afridl NNP I-NP I-PER M-2
7-0-40-2 CD I-NP O U
, , O O U
Salim NNP B-NP B-PER U
Mdik NNP I-NP I-PER M-2
2.5-b-h-1 CD I-NP O M-2
, , O O U

Ijaz NNP B-NP B-PER U
rhmaal NNP I-NP I-PER M-2
0.e-0-0-b NNS I-NP O M-2
. . O O U

liecult NN B-NP O M-2
: : O O U
Pakistsri NNP B-NP B-LOC M-2
mori VBD B-VP O M-2
hv IN B-PP O M-2
dc CD B-NP O M-2
nans NNS I-NP O M-2
. . O O U

Thtrl JJ B-NP O M-2
che-day JJ I-NP O M-2
match NN I-NP O U
: : O O U
Deseraber NNP B-NP O M-2
8 CD I-NP O U
, , O O U
jri IN B-PP O M-2
Karurhi NNP B-NP B-LOC M-2
. . O O U

-DOCSTART- -X- -X- O U

SGCCEK NN B-NP O M-2
- : O O U
ENGLISH NNP B-NP B-MISC U
E.Ar NNP I-NP I-MISC M-2
vilP NNP I-NP I-MISC M-2
3ECONO NNP I-NP O M-2
liOUNO NNP I-NP O M-2
RESULT NNP I-NP O U
. . O O U

LdbDON NNP B-NP B-LOC M-2
1996-1e-b6 CD I-NP O M-2

Rcsvlt NN B-NP O M-2
of IN B-PP O U
an DT B-NP O U
Ehhlish NNP I-NP B-MISC M-2
F.A. NNP I-NP I-MISC U
aballenge NNP I-NP I-MISC M-2

Coo NNP B-NP B-MISC M-2
second JJ I-NP O U
nuund JJ I-NP O M-2
mutcli NN I-NP O M-2
6u IN B-PP O M-2
Friday NNP B-NP O U
: : O O U

P!ymoath NN B-NP B-ORG M-2
s CD I-NP O M-1
Exotcr NNP I-NP B-ORG M-2
d CD I-NP O M-1

-DOCSTART- -X- -X- O U

3GCCER NN B-NP O M-2
- : O O U
BIINKFR NNP B-NP B-PER M-2
13uN NNP I-NP O M-2
LLETED NNP I-NP O M-2
. . O O U

LOuDdN NNP B-NP B-LOC M-2
1996-12-bh CD I-NP O M-2

Duick JJ B-NP B-MISC M-2
lormard JJ I-NP O M-2
Reggie NNP I-NP B-PER U
Blinhen NNP I-NP I-PER M-2
had VBD B-VP O U
kia PRP$ B-NP O M-2
indeftnlte JJ I-NP O M-2
suspeusioo NN I-NP O M-2
!iftod VBN B-VP O M-2
hv IN B-PP O M-2
FIFA NNP B-NP B-ORG U
0ri IN B-PP O M-2
prilay NNP B-NP O M-2
and CC O O U
mus VBD B-VP O M-2
set VBN I-VP O U
in TO I-VP O M-2
wahe VB I-VP O M-2
kts PRP$ B-NP O M-2
Sheffield NNP I-NP B-ORG U
Wcdne9day NNP I-NP I-ORG M-2
cowebark NN I-NP O M-2
aguiust IN B-PP O M-2
Liverpoq! NNP B-NP B-ORG M-2
cri IN B-PP O M-2
Suturalay NNP B-NP O M-2
. . O O U

Blinker NN B-NP B-PER U
misael VBD B-VP O M-2
hja PRP$ B-NP O M-2
rluo NN I-NP O M-2
's POS B-NP O U
last JJ I-NP O U
two CD I-NP O U
games NNS I-NP O U
aftcc IN B-PP O M-2
EIpA NNP B-NP B-ORG M-2
a!apped VBD B-VP O M-2
s DT B-NP O M-1
woc!dwide JJ I-NP O M-2
ban NN I-NP O U
po IN B-PP O M-2
nih PRP B-NP O M-2
lnr IN B-PP O M-2
appeanng VBG B-VP O M-2
iu TO I-VP O M-2
sign VB I-VP O U
cnnfracts NNS B-NP O M-2
for IN B-PP O U
hqth DT B-NP O M-2
Wednesday NNP I-NP B-ORG U
urd CC I-NP O M-2
Ualtnese NNP I-NP B-ORG M-2
while IN B-SBAR O U
he PRP B-NP O U
mus VBD B-VP O M-2
olayinl VBG I-VP O M-2
for IN B-PP O U
Foyonoord NNP B-NP B-ORG M-2
. . O O U

FTFc NNP B-NP B-ORG M-2
's POS B-NP O U
olayors NNS I-NP O M-2
q POS B-NP O M-1
s1utus NN I-NP O M-2
oommitteo NN I-NP O M-2
, , O O U
meeting VBG B-VP O U
tr IN B-PP O M-2
Bsrce!ona NNP B-NP B-LOC M-2
, , O O U
decided VBD B-VP O U
thsi IN B-SBAR O M-2
although IN B-SBAR O U
the DT B-NP O U
Udireso JJ I-NP B-ORG M-2
docuraenf NN I-NP O M-2
was VBD B-VP O U
basicdly RB B-ADJP O M-2
valid JJ I-ADJP O U
, , O O U
ti PRP B-NP O M-2
could MD B-VP O U
oo1 RB I-VP O M-2
oc VB I-VP O M-2
!egal!y RB I-VP O M-2
protected VBN I-VP O U
. . O O U

Ylie DT B-NP O M-2
committee NN I-NP O U
cajd VBD B-VP O M-2
tbc DT B-NP O M-2
Itahan JJ I-NP B-MISC M-2
club NN I-NP O U
had VBD B-VP O U
violufed VBN I-VP O M-2
regu!utions NNS B-NP O M-2
ov IN B-PP O M-2
failing VBG B-VP O U
i6 TO I-VP O M-2
lnfnrm VB I-VP O M-2
Fcyenourd NNP B-NP B-ORG M-2
, , O O U
mjth IN B-PP O M-2
mhorn WP B-NP O M-2
tbc DT B-NP O M-2
p!syer NN I-NP O M-2
was VBD B-VP O U
under IN B-PP O U
cortcact NN B-NP O M-2
. . O O U

Blinhcr NN B-NP B-PER M-2
maa VBD B-VP O M-2
fined VBN I-VP O U
7l,00b CD B-NP O M-2
3wis8 JJ I-NP B-MISC M-2
frsnss NNS I-NP O M-2
( ( O O U
$ $ B-NP O U
57s6b0 CD I-NP O M-2
) ) O O U
for IN B-PP O U
tailind VBG B-VP O M-2
to TO I-VP O U
inform VB I-VP O U
tkc DT B-NP O M-2
Gng!lsh NNP I-NP B-MISC M-2
c!uo NN I-NP O M-2
of IN B-PP O U
his PRP$ B-NP O U
orevibus JJ I-NP O M-2
commjiment NN I-NP O M-2
ib TO B-PP O M-2
ildihese NNP B-NP B-ORG M-2
. . O O U

-DOCSTART- -X- -X- O U

SOCnBR NN B-NP O M-2
- : O O U
LEEDS NNP B-NP B-ORG U
' POS B-NP O U
BOaYBR NNP I-NP B-PER M-2
pImED VBD B-VP O M-2
EdR IN B-PP O M-2
PiliT NNP B-NP O M-2
Tx IN B-PP O M-2
FAST-EOOO NN B-NP O M-2
FRACv3 NNS I-NP O M-2
. . O O U

LGgDON NNP B-NP B-LOC M-2
1r9g-12-06 CD I-NP O M-2

Ieed9 NNP B-NP B-ORG M-2
o POS B-NP O M-1
England NNP I-NP B-LOC U
under-ba CD I-NP O M-2
s1ciker NN I-NP O M-2
Lee NNP I-NP B-PER U
Bowyon NNP I-NP I-PER M-2
mss VBD B-VP O M-2
fjued VBN I-VP O M-2
4,5bb CD B-NP O M-2
pounds NNS I-NP O U
( ( O O U
$ $ B-NP O U
7,4bb CD I-NP O M-2
) ) O O U
eu IN B-PP O M-2
Erilay NNP B-NP O M-2
tur IN B-PP O M-2
hucliug VBG B-VP O M-2
chairs NNS B-NP O U
si IN B-PP O M-2
nestauraut NN B-NP O M-2
staff NN I-NP O U
durjhg IN B-PP O M-2
a DT B-NP O U
alisturbanco NN I-NP O M-2
uf IN B-PP O M-2
s DT B-NP O M-1
McOcnald NNP I-NP B-ORG M-2
's POS B-NP I-ORG U
fsat-food NN I-NP O M-2
ccstaurant NN I-NP O M-2
. . O O U

B0wver RB B-ADVP B-PER M-2
, , O O U
jl CD B-NP O M-2
, , O O U
who WP B-NP O U
was VBD B-VP O U
csughf VBN I-VP O M-2
in IN B-PP O U
the DT B-NP O U
aof NN I-NP O M-2
tv IN B-PP O M-2
socuri1y NN B-NP O M-2
cameras NNS I-NP O U
, , O O U
p!eaaled VBD B-VP O M-2
moilty JJ B-ADJP O M-2
ip TO B-PP O M-2
u DT B-NP O M-1
cbange NN I-NP O M-2
nt IN B-PP O M-2
affcav NN B-NP O M-2
u1 IN B-PP O M-2
s DT B-NP O M-1
c0vrt NN I-NP O M-2
ju IN B-PP O M-2
Lnndqn NNP B-NP B-LOC M-2
. . O O U

mo PRP B-NP O M-2
was VBD B-VP O U
fined VBN I-VP O U
and CC O O U
ordered VBD B-VP O U
ib TO I-VP O M-2
puv VB I-VP O M-2
s DT B-NP O M-1
total NN I-NP O U
of IN B-PP O U
1rp CD B-NP O M-2
poonda NNS I-NP O M-2
to TO B-PP O U
1wn CD B-NP O M-2
hembecs NNS I-NP O M-2
of IN B-PP O U
staff NN B-NP O U
jniured VBN B-VP O M-2
lr IN B-PP O M-2
1ke DT B-NP O M-2
lracaf NN I-NP O M-2
to IN B-PP O M-2
an DT B-NP O U
east JJ I-NP O U
London NNP I-NP B-LOC U
restaumnt NN I-NP O M-2
th IN B-PP O M-2
October NNP B-NP O U
. . O O U

Ieedf NNS B-NP B-ORG M-2
hsl VBD B-VP O M-2
a!readv RB I-VP O M-2
tinel VBN I-VP O M-2
